lr-AdamW/pg3,_timestamp,trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,epoch,train/loss_step,val/mae_epoch,val/loss,val/mae,val/r2,train/loss_epoch,train/mae,test/r2,test/mae_epoch,test/mae
3.435531109571457e-05,1770722352.5969007,9699,3131,3.435531109571457e-05,0.0003435531109571457,0.0003435531109571457,3249.881115359,,,,,,,,,,,
3.435531109571457e-05,1770722352.7568593,9699,3132,3.435531109571457e-05,0.0003435531109571457,0.0003435531109571457,3250.04089492,,,,,,,,,,,
,1770722352.90133,9699,3133,,,,3250.185333536,112.0,0.02617780491709709,,,,,,,,,
3.432663083076477e-05,1770722355.7920895,9709,3134,3.432663083076477e-05,0.0003432663083076477,0.0003432663083076477,3253.076213605,,,,,,,,,,,
3.432663083076477e-05,1770722355.9517703,9709,3135,3.432663083076477e-05,0.0003432663083076477,0.0003432663083076477,3253.235813085,,,,,,,,,,,
,1770722356.096349,9709,3136,,,,3253.380322768,112.0,0.027258850634098053,,,,,,,,,
,1770722359.9947464,9717,3137,,,,3257.279011947,112.0,,5.531050682067871,0.09515241533517838,5.531050205230713,0.9056398272514343,,,,,
,1770722359.9964921,9717,3138,,,,3257.280424394,112.0,,,,,,0.03412872552871704,3.7305824756622314,,,
3.42979334294796e-05,1770722360.333281,9719,3139,3.42979334294796e-05,0.000342979334294796,0.000342979334294796,3257.617382518,,,,,,,,,,,
3.42979334294796e-05,1770722360.4927995,9719,3140,3.42979334294796e-05,0.000342979334294796,0.000342979334294796,3257.776842707,,,,,,,,,,,
,1770722360.637294,9719,3141,,,,3257.921270176,113.0,0.02552393265068531,,,,,,,,,
3.4269224107265474e-05,1770722363.5304024,9729,3142,3.4269224107265474e-05,0.00034269224107265475,0.00034269224107265475,3260.814608568,,,,,,,,,,,
3.4269224107265474e-05,1770722363.690237,9729,3143,3.4269224107265474e-05,0.00034269224107265475,0.00034269224107265475,3260.974278934,,,,,,,,,,,
,1770722363.8342028,9729,3144,,,,3261.118195674,113.0,0.035666778683662415,,,,,,,,,
3.4240501374006274e-05,1770722366.7252011,9739,3145,3.4240501374006274e-05,0.00034240501374006274,0.00034240501374006274,3264.012073675,,,,,,,,,,,
3.4240501374006274e-05,1770722366.8850799,9739,3146,3.4240501374006274e-05,0.00034240501374006274,0.00034240501374006274,3264.172050632,,,,,,,,,,,
,1770722367.028891,9739,3147,,,,3264.31295107,113.0,0.03922221437096596,,,,,,,,,
3.42117615044117e-05,1770722369.9219255,9749,3148,3.42117615044117e-05,0.000342117615044117,0.000342117615044117,3267.209152587,,,,,,,,,,,
3.42117615044117e-05,1770722370.0848625,9749,3149,3.42117615044117e-05,0.000342117615044117,0.000342117615044117,3267.372093828,,,,,,,,,,,
,1770722370.2295775,9749,3150,,,,3267.513617784,113.0,0.03791835904121399,,,,,,,,,
3.418300971388817e-05,1770722373.1228948,9759,3151,3.418300971388817e-05,0.0003418300971388817,0.0003418300971388817,3270.407120062,,,,,,,,,,,
3.418300971388817e-05,1770722373.282823,9759,3152,3.418300971388817e-05,0.0003418300971388817,0.0003418300971388817,3270.567120875,,,,,,,,,,,
,1770722373.42748,9759,3153,,,,3270.711467622,113.0,0.019594887271523476,,,,,,,,,
3.4154241532087325e-05,1770722376.3206134,9769,3154,3.4154241532087325e-05,0.00034154241532087325,0.00034154241532087325,3273.604769254,,,,,,,,,,,
3.4154241532087325e-05,1770722376.4800074,9769,3155,3.4154241532087325e-05,0.00034154241532087325,0.00034154241532087325,3273.764070453,,,,,,,,,,,
,1770722376.6244433,9769,3156,,,,3273.908432533,113.0,0.024890612810850143,,,,,,,,,
3.412546217441559e-05,1770722379.5175183,9779,3157,3.412546217441559e-05,0.00034125462174415587,0.00034125462174415587,3276.80409007,,,,,,,,,,,
3.412546217441559e-05,1770722379.6766279,9779,3158,3.412546217441559e-05,0.00034125462174415587,0.00034125462174415587,3276.961200909,,,,,,,,,,,
,1770722379.8212104,9779,3159,,,,3277.105195636,113.0,0.023747190833091736,,,,,,,,,
3.409666568040848e-05,1770722382.7136497,9789,3160,3.409666568040848e-05,0.0003409666568040848,0.0003409666568040848,3279.997826431,,,,,,,,,,,
3.409666568040848e-05,1770722382.872885,9789,3161,3.409666568040848e-05,0.0003409666568040848,0.0003409666568040848,3280.156952856,,,,,,,,,,,
,1770722383.0172372,9789,3162,,,,3280.301213994,113.0,0.03300340473651886,,,,,,,,,
3.4067858755588535e-05,1770722385.9095628,9799,3163,3.4067858755588535e-05,0.0003406785875558853,0.0003406785875558853,3283.196064578,,,,,,,,,,,
3.4067858755588535e-05,1770722386.0691426,9799,3164,3.4067858755588535e-05,0.0003406785875558853,0.0003406785875558853,3283.35605248,,,,,,,,,,,
,1770722386.2132607,9799,3165,,,,3283.49729418,113.0,0.017146781086921692,,,,,,,,,
,1770722388.835126,9803,3166,,,,3286.119359436,113.0,,5.431020259857178,0.09142909198999405,5.431021213531494,0.9093307256698608,,,,,
,1770722388.836818,9803,3167,,,,3286.120728828,113.0,,,,,,0.03234118968248367,3.6102702617645264,,,
3.4039037674665454e-05,1770722390.4522517,9809,3168,3.4039037674665454e-05,0.00034039037674665453,0.00034039037674665453,3287.736422795,,,,,,,,,,,
3.4039037674665454e-05,1770722390.6120691,9809,3169,3.4039037674665454e-05,0.00034039037674665453,0.00034039037674665453,3287.896135282,,,,,,,,,,,
,1770722390.7571926,9809,3170,,,,3288.041144256,114.0,0.02334975264966488,,,,,,,,,
3.4010199457407e-05,1770722393.649176,9819,3171,3.4010199457407e-05,0.00034010199457407,0.00034010199457407,3290.933387084,,,,,,,,,,,
3.4010199457407e-05,1770722393.8089395,9819,3172,3.4010199457407e-05,0.00034010199457407,0.00034010199457407,3291.096103535,,,,,,,,,,,
,1770722393.953555,9819,3173,,,,3291.237529392,114.0,0.021621648222208023,,,,,,,,,
3.398135080933571e-05,1770722396.8468902,9829,3174,3.398135080933571e-05,0.0003398135080933571,0.0003398135080933571,3294.134100174,,,,,,,,,,,
3.398135080933571e-05,1770722397.0066133,9829,3175,3.398135080933571e-05,0.0003398135080933571,0.0003398135080933571,3294.29305496,,,,,,,,,,,
,1770722397.1506166,9829,3176,,,,3294.434665345,114.0,0.011246174573898315,,,,,,,,,
3.395248502492905e-05,1770722400.0435314,9839,3177,3.395248502492905e-05,0.00033952485024929047,0.00033952485024929047,3297.32773452,,,,,,,,,,,
3.395248502492905e-05,1770722400.2031333,9839,3178,3.395248502492905e-05,0.00033952485024929047,0.00033952485024929047,3297.487182658,,,,,,,,,,,
,1770722400.3475542,9839,3179,,,,3297.631536905,114.0,0.03516183793544769,,,,,,,,,
3.392360880970955e-05,1770722403.2405024,9849,3180,3.392360880970955e-05,0.0003392360880970955,0.0003392360880970955,3300.524706268,,,,,,,,,,,
3.392360880970955e-05,1770722403.3999634,9849,3181,3.392360880970955e-05,0.0003392360880970955,0.0003392360880970955,3300.684024821,,,,,,,,,,,
,1770722403.544407,9849,3182,,,,3300.828394852,114.0,0.022757019847631454,,,,,,,,,
3.389471918344498e-05,1770722406.4374154,9859,3183,3.389471918344498e-05,0.0003389471918344498,0.0003389471918344498,3303.721564681,,,,,,,,,,,
3.389471918344498e-05,1770722406.5973468,9859,3184,3.389471918344498e-05,0.0003389471918344498,0.0003389471918344498,3303.881402496,,,,,,,,,,,
,1770722406.7420201,9859,3185,,,,3304.025996414,114.0,0.03386213630437851,,,,,,,,,
3.386581316590309e-05,1770722409.635103,9869,3186,3.386581316590309e-05,0.00033865813165903094,0.00033865813165903094,3306.919308163,,,,,,,,,,,
3.386581316590309e-05,1770722409.7951035,9869,3187,3.386581316590309e-05,0.00033865813165903094,0.00033865813165903094,3307.082104143,,,,,,,,,,,
,1770722409.9391425,9869,3188,,,,3307.223136827,114.0,0.028773080557584763,,,,,,,,,
3.383689597249031e-05,1770722412.8309946,9879,3189,3.383689597249031e-05,0.0003383689597249031,0.0003383689597249031,3310.115181225,,,,,,,,,,,
3.383689597249031e-05,1770722412.9909654,9879,3190,3.383689597249031e-05,0.0003383689597249031,0.0003383689597249031,3310.275008023,,,,,,,,,,,
,1770722413.1349094,9879,3191,,,,3310.418890709,114.0,0.036041468381881714,,,,,,,,,
3.380796238780022e-05,1770722416.0277286,9889,3192,3.380796238780022e-05,0.0003380796238780022,0.0003380796238780022,3313.311827757,,,,,,,,,,,
3.380796238780022e-05,1770722416.1764789,9889,3193,3.380796238780022e-05,0.0003380796238780022,0.0003380796238780022,3313.460479685,,,,,,,,,,,
,1770722416.233342,9889,3194,,,,3313.517280487,114.0,0.04784398898482323,,,,,,,,,
,1770722417.6751642,9889,3195,,,,3314.959360936,114.0,,5.304089069366455,0.08589795976877213,5.304089069366455,0.9148320555686951,,,,,
,1770722417.676822,9889,3196,,,,3314.960724179,114.0,,,,,,0.02937169373035431,3.4631762504577637,,,
3.377901837229729e-05,1770722420.5687554,9899,3197,3.377901837229729e-05,0.0003377901837229729,0.0003377901837229729,3317.85510051,,,,,,,,,,,
3.377901837229729e-05,1770722420.7279098,9899,3198,3.377901837229729e-05,0.0003377901837229729,0.0003377901837229729,3318.015056532,,,,,,,,,,,
,1770722420.8723674,9899,3199,,,,3318.156423068,115.0,0.030527722090482712,,,,,,,,,
3.3750057965517044e-05,1770722423.8195388,9909,3200,3.3750057965517044e-05,0.00033750057965517045,0.00033750057965517045,3321.104166435,,,,,,,,,,,
3.3750057965517044e-05,1770722423.980406,9909,3201,3.3750057965517044e-05,0.00033750057965517045,0.00033750057965517045,3321.267051158,,,,,,,,,,,
,1770722424.1239395,9909,3202,,,,3321.407977581,115.0,0.01264219544827938,,,,,,,,,
3.3721087127923967e-05,1770722427.0157378,9919,3203,3.3721087127923967e-05,0.0003372108712792397,0.0003372108712792397,3324.299913208,,,,,,,,,,,
3.3721087127923967e-05,1770722427.1755517,9919,3204,3.3721087127923967e-05,0.0003372108712792397,0.0003372108712792397,3324.459606293,,,,,,,,,,,
,1770722427.3201284,9919,3205,,,,3324.60410809,115.0,0.02758967876434326,,,,,,,,,
3.3692102879285815e-05,1770722430.2134092,9929,3206,3.3692102879285815e-05,0.00033692102879285813,0.00033692102879285813,3327.497595712,,,,,,,,,,,
3.3692102879285815e-05,1770722430.3731966,9929,3207,3.3692102879285815e-05,0.00033692102879285813,0.00033692102879285813,3327.657258662,,,,,,,,,,,
,1770722430.5173223,9929,3208,,,,3327.801297041,115.0,0.03927356004714966,,,,,,,,,
3.3663102984428405e-05,1770722433.4081292,9939,3209,3.3663102984428405e-05,0.00033663102984428405,0.00033663102984428405,3330.692333237,,,,,,,,,,,
3.3663102984428405e-05,1770722433.568298,9939,3210,3.3663102984428405e-05,0.00033663102984428405,0.00033663102984428405,3330.8550795,,,,,,,,,,,
,1770722433.7128036,9939,3211,,,,3330.996808372,115.0,0.03318292647600174,,,,,,,,,
3.3634091913700104e-05,1770722436.604205,9949,3212,3.3634091913700104e-05,0.00033634091913700107,0.00033634091913700107,3333.888389545,,,,,,,,,,,
3.3634091913700104e-05,1770722436.7635837,9949,3213,3.3634091913700104e-05,0.00033634091913700107,0.00033634091913700107,3334.047636308,,,,,,,,,,,
,1770722436.9075775,9949,3214,,,,3334.191554075,115.0,0.023915108293294907,,,,,,,,,
3.360506519675255e-05,1770722439.7999947,9959,3215,3.360506519675255e-05,0.0003360506519675255,0.0003360506519675255,3337.084199528,,,,,,,,,,,
3.360506519675255e-05,1770722439.9592452,9959,3216,3.360506519675255e-05,0.0003360506519675255,0.0003360506519675255,3337.243303656,,,,,,,,,,,
,1770722440.1036704,9959,3217,,,,3337.387639513,115.0,0.03174552693963051,,,,,,,,,
3.357602804899216e-05,1770722442.9967613,9969,3218,3.357602804899216e-05,0.0003357602804899216,0.0003357602804899216,3340.280977745,,,,,,,,,,,
3.357602804899216e-05,1770722443.1562018,9969,3219,3.357602804899216e-05,0.0003357602804899216,0.0003357602804899216,3340.440260381,,,,,,,,,,,
,1770722443.3006992,9969,3220,,,,3340.584679984,115.0,0.023236045613884926,,,,,,,,,
,1770722446.5606322,9975,3221,,,,3343.844745766,115.0,,5.2244133949279785,0.08482686430215836,5.224412441253662,0.9158787727355957,,,,,
,1770722446.5622406,9975,3222,,,,3343.846164132,115.0,,,,,,0.02891252003610134,3.4293463230133057,,,
3.3546977490186694e-05,1770722447.5377662,9979,3223,3.3546977490186694e-05,0.0003354697749018669,0.0003354697749018669,3344.821918227,,,,,,,,,,,
3.3546977490186694e-05,1770722447.697619,9979,3224,3.3546977490186694e-05,0.0003354697749018669,0.0003354697749018669,3344.981653024,,,,,,,,,,,
,1770722447.8416991,9979,3225,,,,3345.125674417,116.0,0.037207335233688354,,,,,,,,,
3.3517912030220034e-05,1770722450.7344093,9989,3226,3.3517912030220034e-05,0.00033517912030220034,0.00033517912030220034,3348.020195392,,,,,,,,,,,
3.3517912030220034e-05,1770722450.8943672,9989,3227,3.3517912030220034e-05,0.00033517912030220034,0.00033517912030220034,3348.17843681,,,,,,,,,,,
,1770722451.0395558,9989,3228,,,,3348.323594093,116.0,0.02837098017334938,,,,,,,,,
3.3488835394382477e-05,1770722453.932231,9999,3229,3.3488835394382477e-05,0.00033488835394382475,0.00033488835394382475,3351.219093057,,,,,,,,,,,
3.3488835394382477e-05,1770722454.0912898,9999,3230,3.3488835394382477e-05,0.00033488835394382475,0.00033488835394382475,3351.3780548,,,,,,,,,,,
,1770722454.2352614,9999,3231,,,,3351.51929926,116.0,0.03311062976717949,,,,,,,,,
3.345974311232567e-05,1770722457.1284764,10009,3232,3.345974311232567e-05,0.0003345974311232567,0.0003345974311232567,3354.412665238,,,,,,,,,,,
3.345974311232567e-05,1770722457.2876983,10009,3233,3.345974311232567e-05,0.0003345974311232567,0.0003345974311232567,3354.57175265,,,,,,,,,,,
,1770722457.4319472,10009,3234,,,,3354.715928645,116.0,0.014259010553359985,,,,,,,,,
3.3430641144514084e-05,1770722460.3270056,10019,3235,3.3430641144514084e-05,0.00033430641144514085,0.00033430641144514085,3357.611258697,,,,,,,,,,,
3.3430641144514084e-05,1770722460.4868894,10019,3236,3.3430641144514084e-05,0.00033430641144514085,0.00033430641144514085,3357.770957049,,,,,,,,,,,
,1770722460.6310136,10019,3237,,,,3357.914995998,116.0,0.022485103458166122,,,,,,,,,
3.340152278542519e-05,1770722463.523733,10029,3238,3.340152278542519e-05,0.00033401522785425186,0.00033401522785425186,3360.807935145,,,,,,,,,,,
3.340152278542519e-05,1770722463.683828,10029,3239,3.340152278542519e-05,0.00033401522785425186,0.00033401522785425186,3360.967883714,,,,,,,,,,,
,1770722463.8285208,10029,3240,,,,3361.112506001,116.0,0.020550962537527084,,,,,,,,,
3.3372394740581515e-05,1770722466.721839,10039,3241,3.3372394740581515e-05,0.0003337239474058151,0.0003337239474058151,3364.009070374,,,,,,,,,,,
3.3372394740581515e-05,1770722466.8809202,10039,3242,3.3372394740581515e-05,0.0003337239474058151,0.0003337239474058151,3364.168054851,,,,,,,,,,,
,1770722467.0253317,10039,3243,,,,3364.309383638,116.0,0.027746934443712234,,,,,,,,,
3.334325402975082e-05,1770722469.917297,10049,3244,3.334325402975082e-05,0.0003334325402975083,0.0003334325402975083,3367.201484215,,,,,,,,,,,
3.334325402975082e-05,1770722470.0768263,10049,3245,3.334325402975082e-05,0.0003334325402975083,0.0003334325402975083,3367.360880001,,,,,,,,,,,
,1770722470.221262,10049,3246,,,,3367.505249887,116.0,0.03467563912272453,,,,,,,,,
3.331409767270089e-05,1770722473.1137104,10059,3247,3.331409767270089e-05,0.00033314097672700884,0.00033314097672700884,3370.400097879,,,,,,,,,,,
3.331409767270089e-05,1770722473.2731462,10059,3248,3.331409767270089e-05,0.00033314097672700884,0.00033314097672700884,3370.560056822,,,,,,,,,,,
,1770722473.4171686,10059,3249,,,,3370.701230495,116.0,0.028327930718660355,,,,,,,,,
,1770722475.4004781,10061,3250,,,,3372.684727749,116.0,,5.274847030639648,0.08792616426944733,5.274847030639648,0.9127888679504395,,,,,
,1770722475.402184,10061,3251,,,,3372.686101928,116.0,,,,,,0.028183668851852417,3.3893544673919678,,,
3.328493162989617e-05,1770722477.6572,10069,3252,3.328493162989617e-05,0.00033284931629896166,0.00033284931629896166,3374.941395297,,,,,,,,,,,
3.328493162989617e-05,1770722477.8173566,10069,3253,3.328493162989617e-05,0.00033284931629896166,0.00033284931629896166,3375.104074366,,,,,,,,,,,
,1770722477.9613435,10069,3254,,,,3375.245358896,117.0,0.03830186277627945,,,,,,,,,
3.325574919581414e-05,1770722480.8519266,10079,3255,3.325574919581414e-05,0.00033255749195814136,0.00033255749195814136,3378.136134906,,,,,,,,,,,
3.325574919581414e-05,1770722481.0112817,10079,3256,3.325574919581414e-05,0.00033255749195814136,0.00033255749195814136,3378.295335447,,,,,,,,,,,
,1770722481.1554065,10079,3257,,,,3378.439394315,117.0,0.032032594084739685,,,,,,,,,
3.3226557821035386e-05,1770722484.0480788,10089,3258,3.3226557821035386e-05,0.0003322655782103539,0.0003322655782103539,3381.332283785,,,,,,,,,,,
3.3226557821035386e-05,1770722484.2079744,10089,3259,3.3226557821035386e-05,0.0003322655782103539,0.0003322655782103539,3381.49510673,,,,,,,,,,,
,1770722484.3520327,10089,3260,,,,3381.636018198,117.0,0.01868489943444729,,,,,,,,,
3.319735080003738e-05,1770722487.2443118,10099,3261,3.319735080003738e-05,0.00033197350800037386,0.00033197350800037386,3384.528500131,,,,,,,,,,,
3.319735080003738e-05,1770722487.403681,10099,3262,3.319735080003738e-05,0.00033197350800037386,0.00033197350800037386,3384.687734452,,,,,,,,,,,
,1770722487.5484211,10099,3263,,,,3384.832401465,117.0,0.025377171114087105,,,,,,,,,
3.316813409328461e-05,1770722490.4397175,10109,3264,3.316813409328461e-05,0.0003316813409328461,0.0003316813409328461,3387.723904731,,,,,,,,,,,
3.316813409328461e-05,1770722490.599566,10109,3265,3.316813409328461e-05,0.0003316813409328461,0.0003316813409328461,3387.883616771,,,,,,,,,,,
,1770722490.743743,10109,3266,,,,3388.027725022,117.0,0.038275718688964844,,,,,,,,,
3.313890472054482e-05,1770722493.7008116,10119,3267,3.313890472054482e-05,0.0003313890472054482,0.0003313890472054482,3390.987238685,,,,,,,,,,,
3.313890472054482e-05,1770722493.8628035,10119,3268,3.313890472054482e-05,0.0003313890472054482,0.0003313890472054482,3391.146919228,,,,,,,,,,,
,1770722494.0073948,10119,3269,,,,3391.291455143,117.0,0.020905787125229836,,,,,,,,,
3.310966044664383e-05,1770722496.9959135,10129,3270,3.310966044664383e-05,0.0003310966044664383,0.0003310966044664383,3394.280066272,,,,,,,,,,,
3.310966044664383e-05,1770722497.1558328,10129,3271,3.310966044664383e-05,0.0003310966044664383,0.0003310966044664383,3394.439873936,,,,,,,,,,,
,1770722497.3004143,10129,3272,,,,3394.584388529,117.0,0.025881381705403328,,,,,,,,,
3.3080406486988067e-05,1770722500.1935482,10139,3273,3.3080406486988067e-05,0.0003308040648698807,0.0003308040648698807,3397.47772842,,,,,,,,,,,
3.3080406486988067e-05,1770722500.3529718,10139,3274,3.3080406486988067e-05,0.0003308040648698807,0.0003308040648698807,3397.637019095,,,,,,,,,,,
,1770722500.4974105,10139,3275,,,,3397.781387538,117.0,0.021695850417017937,,,,,,,,,
,1770722504.3974435,10147,3276,,,,3401.681694644,117.0,,5.254644393920898,0.08567407727241516,5.254644870758057,0.9150352478027344,,,,,
,1770722504.399148,10147,3277,,,,3401.683087071,117.0,,,,,,0.028248034417629242,3.393167018890381,,,
3.305113688111305e-05,1770722504.7365263,10149,3278,3.305113688111305e-05,0.00033051136881113053,0.00033051136881113053,3402.020616105,,,,,,,,,,,
3.305113688111305e-05,1770722504.8962514,10149,3279,3.305113688111305e-05,0.00033051136881113053,0.00033051136881113053,3402.180290968,,,,,,,,,,,
,1770722505.0403073,10149,3280,,,,3402.324280991,118.0,0.017048079520463943,,,,,,,,,
3.302185833454132e-05,1770722507.9342146,10159,3281,3.302185833454132e-05,0.0003302185833454132,0.0003302185833454132,3405.218381488,,,,,,,,,,,
3.302185833454132e-05,1770722508.094355,10159,3282,3.302185833454132e-05,0.0003302185833454132,0.0003302185833454132,3405.378414811,,,,,,,,,,,
,1770722508.2389288,10159,3283,,,,3405.522899919,118.0,0.025886934250593185,,,,,,,,,
3.299256712198257e-05,1770722511.131811,10169,3284,3.299256712198257e-05,0.00032992567121982577,0.00032992567121982577,3408.416017423,,,,,,,,,,,
3.299256712198257e-05,1770722511.2912483,10169,3285,3.299256712198257e-05,0.00032992567121982577,0.00032992567121982577,3408.575300566,,,,,,,,,,,
