split,label_age,model_mse,b1_mse,b3_mse,b4_mse
unknown,53.0,0.006561002,0.105717435,0.0069023864,0.033152632
unknown,21.0,0.0060880175,0.105119444,0.007072133,0.022565516
unknown,33.0,0.0061558387,0.1047567,0.023515824,0.016930204
unknown,47.0,0.007075149,0.10901036,0.0075174826,0.023366407
unknown,32.0,0.006469553,0.10632317,0.0067905197,0.015955402
unknown,53.0,0.00617129,0.10690798,0.0068867053,0.01726545
unknown,43.0,0.005964808,0.10588531,0.0065623736,0.038679898
unknown,46.0,0.005827666,0.104435585,0.0180545,0.015097287
unknown,15.0,0.006519696,0.10485689,0.00609438,0.03219908
unknown,37.0,0.0064875637,0.10525394,0.006775548,0.016852021
unknown,33.0,0.00711634,0.107058875,0.008396638,0.024154061
unknown,86.0,0.0063399584,0.10672832,0.0076418114,0.015965164
unknown,31.0,0.0061679897,0.10526609,0.006629945,0.019290436
unknown,95.0,0.0066001234,0.1051901,0.006566302,0.028210258
unknown,53.0,0.006549043,0.10566905,0.009948336,0.029351301
unknown,22.0,0.0061529176,0.10582767,0.006554499,0.026386369
unknown,17.0,0.0056275595,0.105183,0.0064000883,0.01838507
unknown,23.0,0.0057896134,0.10242666,0.0058702556,0.0157655
unknown,89.0,0.0069462773,0.10615171,0.007371863,0.019398572
unknown,57.0,0.0060684932,0.10546519,0.005952814,0.01884049
unknown,19.0,0.00635361,0.10583327,0.006772843,0.021284524
unknown,79.0,0.0064629214,0.10501295,0.0073049217,0.03524416
unknown,90.0,0.0060007726,0.10491619,0.007452491,0.020890724
unknown,17.0,0.005835662,0.105008595,0.0059417756,0.020254795
unknown,48.0,0.008748153,0.103917524,0.008197739,0.02126842
unknown,15.0,0.0060777115,0.10479191,0.0068257605,0.021246335
unknown,34.0,0.0063337786,0.10297621,0.0057156407,0.03262635
unknown,22.0,0.0058535356,0.10336511,0.0057877796,0.0188719
unknown,48.0,0.006815931,0.106328234,0.006758976,0.019679084
unknown,32.0,0.0063417624,0.10544829,0.0058847135,0.018545983
unknown,24.0,0.006552797,0.106785946,0.008149511,0.015349136
unknown,49.0,0.0061547644,0.10645976,0.0065569384,0.019570708
unknown,82.0,0.0064272443,0.10525674,0.0060982816,0.023056578
unknown,48.0,0.0067271087,0.10482131,0.006517176,0.022934485
unknown,17.0,0.005943404,0.10415445,0.0055599883,0.01878618
unknown,19.0,0.0063872654,0.10551925,0.0057731816,0.026957082
unknown,57.0,0.006176394,0.105483405,0.0070360745,0.019179026
unknown,62.0,0.006436219,0.105503075,0.0065430542,0.02860425
unknown,32.0,0.0056450916,0.10336254,0.0055979732,0.021642778
unknown,16.0,0.006031238,0.10437927,0.006545605,0.027523737
unknown,46.0,0.005953522,0.10528731,0.006361008,0.026699886
unknown,59.0,0.00639497,0.10648095,0.0074168406,0.024617422
unknown,42.0,0.0062418925,0.10591852,0.0061012735,0.0150768105
unknown,20.0,0.006098483,0.10467663,0.00673897,0.024500536
unknown,48.0,0.0061905817,0.10430503,0.0065314122,0.022167481
unknown,44.0,0.005940952,0.10512799,0.006620167,0.019738546
unknown,19.0,0.005657274,0.10294619,0.0047637653,0.0200043
unknown,23.0,0.0069970186,0.10196691,0.006457647,0.026841449
unknown,48.0,0.00717728,0.10814111,0.007666744,0.021742074
unknown,48.0,0.0069647674,0.10722517,0.0068780095,0.016086407
unknown,83.0,0.006389873,0.10478004,0.006618282,0.01897846
unknown,48.0,0.006434925,0.10616613,0.007970873,0.0222067
unknown,48.0,0.0061905663,0.10544124,0.0064681587,0.024050971
unknown,26.0,0.0055585885,0.10349569,0.0051373024,0.021677427
unknown,16.0,0.008122786,0.10202361,0.00776801,0.025155228
unknown,49.0,0.005919157,0.10485359,0.0059065367,0.019174745
unknown,38.0,0.0065888492,0.106251225,0.006920194,0.023323093
unknown,16.0,0.0060035153,0.10530325,0.0061637554,0.015742986
unknown,72.0,0.006344316,0.10546392,0.0066161016,0.021227242
unknown,39.0,0.0062207477,0.10479189,0.0056170346,0.014611916
unknown,86.0,0.006584404,0.10499363,0.005863817,0.027879912
unknown,32.0,0.0062121316,0.1052527,0.0066383826,0.0148719
unknown,86.0,0.0070825214,0.10672125,0.009898918,0.017598975
unknown,40.0,0.006113187,0.106856756,0.0060021076,0.028243953
unknown,73.0,0.0060194093,0.10443632,0.010078559,0.025758527
unknown,38.0,0.005947878,0.10264994,0.0050461534,0.013194544
unknown,47.0,0.0065417187,0.10671563,0.007869794,0.016430104
unknown,90.0,0.013349458,0.101301834,0.013832456,0.023784693
unknown,39.0,0.006127378,0.10457251,0.0065105567,0.023958093
unknown,17.0,0.0059058615,0.10416756,0.0065601002,0.018747473
unknown,57.0,0.006549843,0.105935045,0.0071106222,0.017688833
unknown,61.0,0.0062676193,0.10469299,0.006431148,0.022342108
unknown,47.0,0.005999613,0.102755,0.015859133,0.014661807
unknown,42.0,0.0064548478,0.10540033,0.020371819,0.019881394
unknown,18.0,0.006361248,0.10399996,0.0059675174,0.041986316
unknown,96.0,0.006217489,0.106035225,0.0061708814,0.017225716
unknown,58.0,0.006100515,0.1041654,0.0063510416,0.018271226
unknown,33.0,0.006577251,0.106953256,0.0071546976,0.02290261
unknown,25.0,0.006041906,0.10379043,0.01697134,0.022213444
unknown,48.0,0.0059507014,0.105593696,0.00583639,0.016223863
unknown,82.0,0.0060026776,0.10412604,0.0053370227,0.011861193
unknown,33.0,0.0059893085,0.10595291,0.0068750493,0.038503785
unknown,44.0,0.0061998903,0.10208298,0.021421442,0.033693463
unknown,84.0,0.0062223976,0.105567664,0.0062560453,0.02005047
unknown,43.0,0.0053024674,0.104641914,0.005362715,0.01954827
unknown,92.0,0.0063119153,0.1046811,0.0054623922,0.029550668
unknown,89.0,0.0062341806,0.10432077,0.0063606226,0.020120025
unknown,22.0,0.0060845083,0.10508755,0.0062097027,0.01658229
unknown,43.0,0.006306954,0.106129825,0.006669806,0.030053427
unknown,42.0,0.005986635,0.10532195,0.007705046,0.024214515
unknown,49.0,0.007270026,0.10878284,0.007908961,0.023324048
unknown,33.0,0.006478594,0.10488955,0.006961845,0.016379567
unknown,82.0,0.0075974185,0.10700337,0.021719933,0.033762366
unknown,19.0,0.0059845853,0.1051541,0.006209642,0.013899076
unknown,54.0,0.005788565,0.10347837,0.0054432447,0.019937888
unknown,39.0,0.0073895683,0.103296176,0.0076529146,0.02396453
unknown,82.0,0.006012377,0.10224031,0.005323975,0.024996063
unknown,31.0,0.006474806,0.1056433,0.0061068707,0.02132029
unknown,66.0,0.006401623,0.10612726,0.007006995,0.022264794
unknown,29.0,0.0062176157,0.10483076,0.022978941,0.023716189
unknown,48.0,0.006598371,0.1057517,0.021012498,0.025440477
unknown,43.0,0.0061819823,0.10573794,0.0065152072,0.023644919
unknown,45.0,0.006942234,0.10686338,0.007064395,0.022347009
unknown,55.0,0.0066158865,0.105036385,0.007071813,0.015362463
unknown,22.0,0.005807672,0.10319294,0.02307769,0.021731958
unknown,84.0,0.0067784875,0.10740814,0.00786559,0.027520237
unknown,29.0,0.006235157,0.10504974,0.005625402,0.01750254
unknown,47.0,0.0066074827,0.10642537,0.007254933,0.022789255
unknown,38.0,0.006710418,0.105853364,0.0069263075,0.01538005
unknown,17.0,0.008274376,0.10247463,0.0079339575,0.025567828
unknown,20.0,0.006207528,0.105205946,0.007380986,0.019839566
unknown,66.0,0.006614766,0.10572574,0.006343598,0.015457411
unknown,73.0,0.006489358,0.106371954,0.008743664,0.030707382
unknown,88.0,0.0064897905,0.106326506,0.020019257,0.03221365
unknown,96.0,0.0060944404,0.1033804,0.005666487,0.024727238
unknown,25.0,0.006092715,0.104883015,0.0059581134,0.021266626
unknown,26.0,0.006213705,0.106481716,0.019143676,0.02296242
unknown,48.0,0.0066812267,0.106865935,0.008955987,0.020114733
unknown,27.0,0.0073728557,0.10257653,0.007085451,0.017813142
unknown,33.0,0.006406494,0.107173786,0.008779128,0.019126462
unknown,48.0,0.005479392,0.10310508,0.0049591386,0.01323101
unknown,21.0,0.00716039,0.105839044,0.007219616,0.017657533
unknown,50.0,0.009695595,0.0944164,0.0098599,0.030950395
unknown,85.0,0.0070044925,0.09360475,0.012046323,0.035377443
unknown,50.0,0.008403538,0.095729455,0.0130939055,0.017369188
unknown,85.0,0.008572214,0.09159095,0.01492317,0.046812635
unknown,79.0,0.010413785,0.093171135,0.033770546,0.020909112
unknown,79.0,0.006831911,0.09300053,0.012413659,0.046346154
unknown,53.0,0.0072770473,0.09259862,0.012642305,0.015341801
unknown,85.0,0.011327012,0.09185302,0.036651168,0.025811736
unknown,21.0,0.00821464,0.09154829,0.016482776,0.023890166
unknown,66.0,0.004700153,0.10791804,0.014097839,0.026871182
unknown,58.0,0.0045913067,0.107949525,0.014322491,0.017587151
unknown,62.0,0.0044026175,0.10737624,0.026422909,0.01872957
unknown,71.0,0.0050108414,0.10344919,0.014642486,0.019260714
unknown,73.0,0.0055651483,0.10835003,0.01392442,0.023846416
unknown,73.0,0.0045328117,0.107885055,0.0048895013,0.050192725
unknown,57.0,0.004332666,0.107083105,0.0040619858,0.019247556
unknown,72.0,0.004252568,0.1082803,0.00438006,0.045909368
unknown,71.0,0.004721879,0.106505714,0.0046920655,0.02299583
unknown,71.0,0.0051243124,0.10619944,0.0051243124,0.020445777
unknown,70.0,0.00510944,0.106070384,0.006112421,0.03143546
unknown,63.0,0.004994315,0.10725684,0.006228086,0.022795549
unknown,55.0,0.005558337,0.107017964,0.0060196836,0.041600414
unknown,63.0,0.0045463922,0.106945895,0.005028378,0.017187394
unknown,62.0,0.005407009,0.10080772,0.005548223,0.019242821
unknown,56.0,0.0045236032,0.10762991,0.004716015,0.048227713
unknown,70.0,0.0059600896,0.10091167,0.0065085255,0.025184307
unknown,71.0,0.005392522,0.10558639,0.006159154,0.063317955
unknown,66.0,0.0049290443,0.10295844,0.00490906,0.015868207
unknown,63.0,0.0042840317,0.107896015,0.0042181527,0.030218435
unknown,54.0,0.004411036,0.10883713,0.0047000125,0.009802903
unknown,73.0,0.0043079345,0.10796542,0.0045927255,0.04686157
unknown,57.0,0.0045312676,0.107993856,0.005170893,0.03422326
unknown,52.0,0.005722395,0.10318248,0.0063168867,0.04127114
unknown,54.0,0.0039966237,0.108720124,0.0036855512,0.034139607
unknown,65.0,0.004250421,0.108051784,0.00454714,0.032562386
unknown,60.0,0.0044919504,0.10717078,0.0052400883,0.024467962
unknown,64.0,0.004433687,0.107108235,0.006276013,0.017008502
unknown,66.0,0.0048522158,0.10504414,0.0053555523,0.023062846
unknown,56.0,0.004207885,0.10839414,0.0040967115,0.015729189
unknown,57.0,0.0052840053,0.10765486,0.0061857775,0.0334744
unknown,60.0,0.007250328,0.09520627,0.008458389,0.020171352
unknown,62.0,0.0047438103,0.107763074,0.0050783185,0.03241683
unknown,56.0,0.004833173,0.106558755,0.0043301834,0.032822415
unknown,65.0,0.0048155827,0.10599484,0.004980689,0.021505725
unknown,71.0,0.004225662,0.107854076,0.003957597,0.019949254
unknown,76.0,0.0044017374,0.1085774,0.0040861806,0.016614944
unknown,68.0,0.0045825955,0.10634506,0.004349839,0.028664669
unknown,67.0,0.0043394556,0.10924333,0.0039528115,0.017446987
unknown,65.0,0.0053016376,0.10417244,0.0050925193,0.037122957
unknown,78.0,0.0041892054,0.10749479,0.0045284713,0.027886225
unknown,56.0,0.004179077,0.10843035,0.0060898364,0.016092507
unknown,61.0,0.00371105,0.10828009,0.0037492856,0.022328326
unknown,75.0,0.004289676,0.10755476,0.004531124,0.036604613
unknown,60.0,0.0042950385,0.10639179,0.0041603437,0.018105587
unknown,69.0,0.004935134,0.107425906,0.0050855605,0.010206509
unknown,60.0,0.0042086914,0.1057616,0.004243293,0.022341436
unknown,68.0,0.0058485754,0.10562353,0.0058485754,0.02806954
unknown,65.0,0.0063201543,0.1049252,0.005964185,0.03527243
unknown,55.0,0.005292662,0.10784591,0.005047099,0.019539325
unknown,63.0,0.0044656154,0.10691233,0.004639811,0.032710947
unknown,58.0,0.00527284,0.10636113,0.0057489076,0.0380096
unknown,58.0,0.0048020966,0.10503657,0.0052781743,0.037041306
unknown,70.0,0.0045701666,0.105453,0.004610047,0.01158696
unknown,70.0,0.0044618566,0.10722654,0.0041635334,0.029546058
unknown,68.0,0.004317727,0.109108314,0.0046910816,0.01915972
unknown,70.0,0.005081651,0.108053766,0.0060084215,0.02568775
unknown,55.0,0.0045726635,0.10768887,0.004878464,0.034802355
unknown,61.0,0.009746592,0.08554936,0.014415985,0.03935607
unknown,65.0,0.0047559296,0.10328835,0.004825075,0.025613664
unknown,65.0,0.00440238,0.108052485,0.0045956634,0.03223423
unknown,59.0,0.003991487,0.10834727,0.0042279945,0.030128028
unknown,63.0,0.0055743405,0.105778456,0.006635137,0.05276534
unknown,68.0,0.0047277147,0.108073056,0.0053851684,0.027214445
unknown,73.0,0.0043809507,0.107625514,0.0044763223,0.022210833
unknown,63.0,0.0046063038,0.10541704,0.0071573295,0.022685667
unknown,58.0,0.0053345817,0.10653023,0.0057517295,0.027437305
unknown,74.0,0.0049617607,0.10378422,0.004748657,0.021785263
unknown,55.0,0.005874698,0.10544044,0.0061204475,0.020905226
unknown,56.0,0.004671353,0.10725462,0.0054635503,0.020919181
unknown,62.0,0.0046484536,0.10642849,0.005051222,0.023782702
unknown,72.0,0.004208949,0.106630795,0.0041678254,0.03067016
unknown,74.0,0.0044211335,0.10600838,0.005013542,0.025243754
unknown,70.0,0.004301514,0.108854346,0.004443865,0.045308825
unknown,61.0,0.0050576963,0.1069068,0.006401613,0.017266227
unknown,72.0,0.005009572,0.10715681,0.00703724,0.037918877
unknown,74.0,0.0059312456,0.100934416,0.0062564635,0.0261041
unknown,60.0,0.0042191534,0.10799746,0.004484071,0.026204651
unknown,73.0,0.0047052912,0.10656554,0.0047898544,0.02459099
unknown,57.0,0.0050378805,0.10659658,0.0063279266,0.03209771
unknown,60.0,0.0045919903,0.10704833,0.0045919903,0.027291885
unknown,75.0,0.00585044,0.101848826,0.006168931,0.027973033
unknown,60.0,0.004364532,0.10827748,0.004364532,0.024263859
unknown,65.0,0.0043588043,0.108619995,0.004178511,0.013329102
unknown,58.0,0.004591299,0.10848413,0.0054629715,0.019541083
unknown,71.0,0.0043322104,0.10594622,0.0046999576,0.019971171
unknown,56.0,0.00423216,0.10948243,0.004056099,0.020461993
unknown,68.0,0.0060640066,0.09913148,0.0064647915,0.018925782
unknown,69.0,0.0045409724,0.108944654,0.0047227982,0.012073448
unknown,57.0,0.0050471285,0.105751984,0.0056652003,0.017852444
unknown,63.0,0.0042602913,0.10764702,0.0041551604,0.030779088
unknown,58.0,0.0048374254,0.10692108,0.0068902927,0.027357882
unknown,69.0,0.008481127,0.090780534,0.01128595,0.035630465
unknown,70.0,0.0045597134,0.10578285,0.005105155,0.028976342
unknown,65.0,0.0044936934,0.10755885,0.0042637065,0.03466056
unknown,64.0,0.0044884514,0.10901187,0.0042531495,0.025175035
unknown,63.0,0.004462686,0.10708154,0.0045091934,0.028587727
unknown,58.0,0.0043747616,0.10668099,0.004614417,0.028564192
unknown,64.0,0.004162541,0.10791897,0.0046181795,0.013743146
unknown,64.0,0.0045705014,0.107022084,0.0053721266,0.016422298
unknown,59.0,0.0043039112,0.106337614,0.0038308525,0.02354094
unknown,60.0,0.0041770064,0.10908738,0.004340878,0.025877014
unknown,59.0,0.0051282197,0.1059048,0.0052971225,0.025244063
unknown,61.0,0.007707494,0.09962447,0.0086956695,0.032322597
unknown,59.0,0.0051473146,0.102939725,0.005031211,0.02569254
unknown,58.0,0.004815821,0.10506401,0.004603936,0.026328664
unknown,57.0,0.004653377,0.10755602,0.005694691,0.036433548
unknown,64.0,0.0043211593,0.10776963,0.004168934,0.036646888
unknown,61.0,0.004929617,0.10736511,0.0046536406,0.022327153
unknown,70.0,0.004702979,0.10790647,0.004790502,0.024030495
unknown,61.0,0.006317978,0.09260983,0.008737659,0.019674622
unknown,59.0,0.0040925466,0.11084335,0.0047103106,0.024447424
unknown,71.0,0.0045424486,0.10795039,0.0042394735,0.017447494
unknown,59.0,0.005050818,0.10249286,0.006029007,0.031832952
unknown,56.0,0.004504421,0.10735231,0.0048734285,0.01802819
unknown,59.0,0.004777318,0.107857175,0.0061430265,0.011456085
unknown,60.0,0.004758354,0.107751764,0.00499202,0.014076798
unknown,60.0,0.0055098208,0.10311108,0.005564163,0.03939357
unknown,64.0,0.0046131085,0.105866514,0.0046131085,0.038488775
unknown,61.0,0.006090186,0.105242975,0.0063454607,0.008905537
unknown,75.0,0.0044839988,0.10787659,0.0041672355,0.02923858
unknown,69.0,0.004792861,0.10782631,0.0047568902,0.017927421
unknown,69.0,0.005108321,0.10820085,0.005315109,0.015969032
unknown,70.0,0.0037545739,0.10786573,0.0037211515,0.026089968
unknown,71.0,0.004774446,0.10756921,0.004885936,0.019017855
unknown,63.0,0.004065486,0.107870415,0.00390958,0.017584337
unknown,58.0,0.004804943,0.10415701,0.00453973,0.016769301
unknown,66.0,0.0044558863,0.10863206,0.0046675834,0.014878907
unknown,59.0,0.009264714,0.10699949,0.010735887,0.023262594
unknown,72.0,0.004121137,0.10620874,0.0038481758,0.010323459
unknown,62.0,0.004401581,0.107385315,0.0049068346,0.033676747
unknown,53.0,0.004701107,0.106809966,0.0047479603,0.026295843
unknown,59.0,0.0039914,0.104723215,0.0039256755,0.015505663
unknown,68.0,0.0046072,0.10852912,0.006927599,0.024561953
unknown,70.0,0.004266338,0.108918965,0.0052883727,0.046338927
unknown,73.0,0.004202443,0.10786391,0.0044947225,0.013928443
unknown,75.0,0.0044907825,0.10618275,0.0062989197,0.025100855
unknown,77.0,0.0041618524,0.107445404,0.005694389,0.027953442
unknown,65.0,0.06758832,0.06061883,0.118948944,0.09041582
unknown,73.0,0.00500309,0.10466221,0.005250525,0.023416378
unknown,72.0,0.004575102,0.10677356,0.005145397,0.028275514
unknown,76.0,0.005328686,0.10527264,0.007530013,0.015729371
unknown,73.0,0.004313638,0.10857527,0.0048180018,0.016075507
unknown,65.0,0.004083722,0.10881992,0.0039932295,0.05988454
unknown,58.0,0.0042535034,0.10740802,0.0037333115,0.03283573
unknown,61.0,0.00439338,0.106689826,0.004605355,0.016401032
unknown,64.0,0.0049630594,0.10979356,0.005692705,0.022120317
unknown,73.0,0.006947672,0.09917775,0.008426588,0.026225433
unknown,61.0,0.004787515,0.10829184,0.0068440433,0.025115363
unknown,76.0,0.0046987142,0.10840628,0.005843689,0.02388288
unknown,56.0,0.0051805614,0.10654644,0.007058659,0.020362074
unknown,61.0,0.0041418644,0.10836878,0.006402381,0.01842434
unknown,57.0,0.0045224107,0.1074236,0.005383121,0.029303582
unknown,73.0,0.005368726,0.10622277,0.005368726,0.019791286
unknown,69.0,0.004423318,0.1079713,0.008240984,0.018469961
unknown,73.0,0.0043904465,0.1051259,0.004010874,0.021949017
unknown,59.0,0.0038319093,0.10809385,0.0052249148,0.025091099
unknown,55.0,0.004533669,0.10751591,0.0048129694,0.018919172
unknown,59.0,0.006234923,0.10051335,0.006899921,0.02729351
unknown,56.0,0.0045951433,0.107890286,0.0053645587,0.02264825
unknown,77.0,0.0045790873,0.106946394,0.00457012,0.025670908
unknown,77.0,0.004320049,0.1077779,0.0051966067,0.032607418
unknown,61.0,0.0040283897,0.107900634,0.023516243,0.02027739
unknown,13.0,0.0065107564,0.09967289,0.006430732,0.031791497
unknown,23.0,0.0064761396,0.10326588,0.0069961515,0.024680851
unknown,25.0,0.0065253875,0.09915958,0.0069030644,0.027315784
unknown,12.0,0.007231249,0.10339949,0.007221091,0.025083737
unknown,11.0,0.0071676504,0.103856064,0.008018484,0.020273352
unknown,27.0,0.007540651,0.10363009,0.007956061,0.045630466
unknown,21.0,0.007030325,0.09504014,0.009032158,0.03892772
unknown,10.0,0.0041712034,0.10993174,0.0049474696,0.02560048
unknown,17.0,0.0055128546,0.10627636,0.0053980364,0.019919915
unknown,18.0,0.006400318,0.10264976,0.006989026,0.02119015
unknown,1.0,0.007944263,0.08788449,0.010013417,0.043869577
unknown,19.0,0.004311137,0.10989393,0.005868013,0.028362522
unknown,18.0,0.007030408,0.100998245,0.007820101,0.028027343
unknown,22.0,0.0068768454,0.09576467,0.0069813947,0.025379727
unknown,21.0,0.006841271,0.10268504,0.006881765,0.04338134
unknown,6.0,0.0067450632,0.09871882,0.007918162,0.036236905
unknown,10.0,0.006574258,0.09857724,0.007657758,0.017267581
unknown,14.0,0.0073023066,0.09599893,0.0091372505,0.015133374
unknown,13.0,0.0075648264,0.09387137,0.009680076,0.026691819
unknown,16.0,0.0075993096,0.102924034,0.008023799,0.019638909
unknown,10.0,0.0058538197,0.10585064,0.0057766167,0.01584552
unknown,15.0,0.004833327,0.10917696,0.0064562224,0.0186711
unknown,11.0,0.0057896255,0.10676463,0.0057146032,0.025552249
unknown,10.0,0.007620639,0.091136195,0.008009359,0.026002103
unknown,17.0,0.008219733,0.092611566,0.010133825,0.026266934
unknown,20.0,0.0062845214,0.09715057,0.0064413142,0.020272844
