trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae,test/mae,test/loss,test/r2,test/recon_loss,test/medae,test/age_loss
2769,1479,1.9092098465013594e-05,9.546049232506796e-05,9.546049232506796e-05,22811.677726163,1.9092098465013594e-05,1778859554.380621,,,,,,,,,,,,,,,,,,,,
2769,1480,,,,22813.967454323,,1778859556.670302,48.0,0.0231317188590765,,,,,,,,,,,,,,,,,,
2779,1481,1.9084202880884946e-05,9.542101440442472e-05,9.542101440442472e-05,22896.309760714,1.9084202880884946e-05,1778859639.0126476,,,,,,,,,,,,,,,,,,,,
2779,1482,1.9084202880884946e-05,9.542101440442472e-05,9.542101440442472e-05,22898.599897144,1.9084202880884946e-05,1778859641.3026655,,,,,,,,,,,,,,,,,,,,
2779,1483,1.9084202880884946e-05,9.542101440442472e-05,9.542101440442472e-05,22900.886991758,1.9084202880884946e-05,1778859643.590042,,,,,,,,,,,,,,,,,,,,
2779,1484,1.9084202880884946e-05,9.542101440442472e-05,9.542101440442472e-05,22903.174611763,1.9084202880884946e-05,1778859645.8774679,,,,,,,,,,,,,,,,,,,,
2779,1485,,,,22905.461835121,,1778859648.1649127,48.0,0.031568191945552826,,,,,,,,,,,,,,,,,,
2789,1486,1.9076274760298913e-05,9.538137380149457e-05,9.538137380149457e-05,22987.807393701,1.9076274760298913e-05,1778859730.5102618,,,,,,,,,,,,,,,,,,,,
2789,1487,1.9076274760298913e-05,9.538137380149457e-05,9.538137380149457e-05,22990.093456779,1.9076274760298913e-05,1778859732.7962816,,,,,,,,,,,,,,,,,,,,
2789,1488,1.9076274760298913e-05,9.538137380149457e-05,9.538137380149457e-05,22992.37999318,1.9076274760298913e-05,1778859735.082853,,,,,,,,,,,,,,,,,,,,
2789,1489,1.9076274760298913e-05,9.538137380149457e-05,9.538137380149457e-05,22994.667968976,1.9076274760298913e-05,1778859737.3708377,,,,,,,,,,,,,,,,,,,,
2789,1490,,,,22996.955163897,,1778859739.6580167,48.0,0.04735284298658371,,,,,,,,,,,,,,,,,,
2792,1491,,,,23047.818928242,,1778859790.521643,48.0,,0.03496496379375458,4.8125,0.0,0.03496496379375458,6.956726551055908,0.8610105514526367,,,,,,,,,,,,
2792,1492,,,,23047.822798194,,1778859790.5258262,48.0,,,,,,,,0.0,0.031240688636898994,0.031240688636898994,6.425851345062256,0.8807406425476074,4.390625,,,,,,
2799,1493,1.906831413165127e-05,9.534157065825635e-05,9.534157065825635e-05,23102.988403945,1.906831413165127e-05,1778859845.691269,,,,,,,,,,,,,,,,,,,,
2799,1494,1.906831413165127e-05,9.534157065825635e-05,9.534157065825635e-05,23105.276427013,1.906831413165127e-05,1778859847.9793084,,,,,,,,,,,,,,,,,,,,
2799,1495,1.906831413165127e-05,9.534157065825635e-05,9.534157065825635e-05,23107.563661695,1.906831413165127e-05,1778859850.266602,,,,,,,,,,,,,,,,,,,,
2799,1496,1.906831413165127e-05,9.534157065825635e-05,9.534157065825635e-05,23109.852681252,1.906831413165127e-05,1778859852.5556116,,,,,,,,,,,,,,,,,,,,
2799,1497,,,,23112.140614495,,1778859854.843507,49.0,0.036127351224422455,,,,,,,,,,,,,,,,,,
2809,1498,1.9060321023454212e-05,9.530160511727107e-05,9.530160511727107e-05,23194.488002322,1.9060321023454212e-05,1778859937.1899729,,,,,,,,,,,,,,,,,,,,
2809,1499,1.9060321023454212e-05,9.530160511727107e-05,9.530160511727107e-05,23196.773291962,1.9060321023454212e-05,1778859939.4761124,,,,,,,,,,,,,,,,,,,,
2809,1500,1.9060321023454212e-05,9.530160511727107e-05,9.530160511727107e-05,23199.062566146,1.9060321023454212e-05,1778859941.76543,,,,,,,,,,,,,,,,,,,,
2809,1501,1.9060321023454212e-05,9.530160511727107e-05,9.530160511727107e-05,23201.349737457,1.9060321023454212e-05,1778859944.052607,,,,,,,,,,,,,,,,,,,,
2809,1502,,,,23203.63805988,,1778859946.34089,49.0,0.025400560349225998,,,,,,,,,,,,,,,,,,
2819,1503,1.9052295464336286e-05,9.526147732168143e-05,9.526147732168143e-05,23285.974572317,1.9052295464336286e-05,1778860028.6773715,,,,,,,,,,,,,,,,,,,,
2819,1504,1.9052295464336286e-05,9.526147732168143e-05,9.526147732168143e-05,23288.263112562,1.9052295464336286e-05,1778860030.9659548,,,,,,,,,,,,,,,,,,,,
2819,1505,1.9052295464336286e-05,9.526147732168143e-05,9.526147732168143e-05,23290.553689151,1.9052295464336286e-05,1778860033.2567432,,,,,,,,,,,,,,,,,,,,
2819,1506,1.9052295464336286e-05,9.526147732168143e-05,9.526147732168143e-05,23292.844639052,1.9052295464336286e-05,1778860035.547511,,,,,,,,,,,,,,,,,,,,
2819,1507,,,,23295.13330775,,1778860037.8362288,49.0,0.022168537601828575,,,,,,,,,,,,,,,,,,
2829,1508,1.904423748304225e-05,9.522118741521124e-05,9.522118741521124e-05,23377.475881383,1.904423748304225e-05,1778860120.178724,,,,,,,,,,,,,,,,,,,,
2829,1509,1.904423748304225e-05,9.522118741521124e-05,9.522118741521124e-05,23379.764636116,1.904423748304225e-05,1778860122.4674442,,,,,,,,,,,,,,,,,,,,
2829,1510,1.904423748304225e-05,9.522118741521124e-05,9.522118741521124e-05,23382.052063381,1.904423748304225e-05,1778860124.7548895,,,,,,,,,,,,,,,,,,,,
2829,1511,1.904423748304225e-05,9.522118741521124e-05,9.522118741521124e-05,23384.340080284,1.904423748304225e-05,1778860127.0429258,,,,,,,,,,,,,,,,,,,,
2829,1512,,,,23386.626532131,,1778860129.329408,49.0,0.03701061010360718,,,,,,,,,,,,,,,,,,
2839,1513,1.9036147108432988e-05,9.518073554216494e-05,9.518073554216494e-05,23468.978571207,1.9036147108432988e-05,1778860211.681442,,,,,,,,,,,,,,,,,,,,
2839,1514,1.9036147108432988e-05,9.518073554216494e-05,9.518073554216494e-05,23471.268863898,1.9036147108432988e-05,1778860213.9717064,,,,,,,,,,,,,,,,,,,,
2839,1515,1.9036147108432988e-05,9.518073554216494e-05,9.518073554216494e-05,23473.556694315,1.9036147108432988e-05,1778860216.25957,,,,,,,,,,,,,,,,,,,,
2839,1516,1.9036147108432988e-05,9.518073554216494e-05,9.518073554216494e-05,23475.845454571,1.9036147108432988e-05,1778860218.5483067,,,,,,,,,,,,,,,,,,,,
2839,1517,,,,23478.136413123,,1778860220.8392339,49.0,0.04182036221027374,,,,,,,,,,,,,,,,,,
2849,1518,1.9028024369485418e-05,9.514012184742709e-05,9.514012184742709e-05,23560.478267001,1.9028024369485418e-05,1778860303.1811614,,,,,,,,,,,,,,,,,,,,
2849,1519,1.9028024369485418e-05,9.514012184742709e-05,9.514012184742709e-05,23562.764761113,1.9028024369485418e-05,1778860305.4676754,,,,,,,,,,,,,,,,,,,,
2849,1520,1.9028024369485418e-05,9.514012184742709e-05,9.514012184742709e-05,23565.054687067,1.9028024369485418e-05,1778860307.7576637,,,,,,,,,,,,,,,,,,,,
2849,1521,1.9028024369485418e-05,9.514012184742709e-05,9.514012184742709e-05,23567.342288054,1.9028024369485418e-05,1778860310.0451987,,,,,,,,,,,,,,,,,,,,
2849,1522,,,,23568.920353157,,1778860311.6232643,49.0,0.037589311599731445,,,,,,,,,,,,,,,,,,
2849,1523,,,,23593.037034293,,1778860335.739807,49.0,,0.035634979605674744,4.517391204833984,0.0,0.035634979605674744,7.040476322174072,0.852037787437439,,,,,,,,,,,,
2849,1524,,,,23594.241562666,,1778860336.9444,49.0,,,,,,,,0.0,0.03121151588857174,0.03121151588857174,6.402747631072998,0.8807332515716553,4.375,,,,,,
2859,1525,1.9019869295292364e-05,9.509934647646181e-05,9.509934647646181e-05,23676.864790255,1.9019869295292364e-05,1778860419.567602,,,,,,,,,,,,,,,,,,,,
2859,1526,1.9019869295292364e-05,9.509934647646181e-05,9.509934647646181e-05,23679.151677592,1.9019869295292364e-05,1778860421.8545198,,,,,,,,,,,,,,,,,,,,
2859,1527,1.9019869295292364e-05,9.509934647646181e-05,9.509934647646181e-05,23681.438560732,1.9019869295292364e-05,1778860424.1414146,,,,,,,,,,,,,,,,,,,,
2859,1528,1.9019869295292364e-05,9.509934647646181e-05,9.509934647646181e-05,23683.727148847,1.9019869295292364e-05,1778860426.429971,,,,,,,,,,,,,,,,,,,,
2859,1529,,,,23686.01665258,,1778860428.7195685,50.0,0.036791879683732986,,,,,,,,,,,,,,,,,,
2869,1530,1.9011681915062467e-05,9.505840957531233e-05,9.505840957531233e-05,23768.370961292,1.9011681915062467e-05,1778860511.0738006,,,,,,,,,,,,,,,,,,,,
2869,1531,1.9011681915062467e-05,9.505840957531233e-05,9.505840957531233e-05,23770.65692211,1.9011681915062467e-05,1778860513.359899,,,,,,,,,,,,,,,,,,,,
2869,1532,1.9011681915062467e-05,9.505840957531233e-05,9.505840957531233e-05,23772.943850664,1.9011681915062467e-05,1778860515.6467726,,,,,,,,,,,,,,,,,,,,
2869,1533,1.9011681915062467e-05,9.505840957531233e-05,9.505840957531233e-05,23775.231918261,1.9011681915062467e-05,1778860517.9348826,,,,,,,,,,,,,,,,,,,,
2869,1534,,,,23777.521971977,,1778860520.2248344,50.0,0.021944314241409302,,,,,,,,,,,,,,,,,,
2879,1535,1.9003462258120078e-05,9.501731129060038e-05,9.501731129060038e-05,23859.871148837,1.9003462258120078e-05,1778860602.5739806,,,,,,,,,,,,,,,,,,,,
2879,1536,1.9003462258120078e-05,9.501731129060038e-05,9.501731129060038e-05,23862.159257562,1.9003462258120078e-05,1778860604.8620396,,,,,,,,,,,,,,,,,,,,
2879,1537,1.9003462258120078e-05,9.501731129060038e-05,9.501731129060038e-05,23864.447055168,1.9003462258120078e-05,1778860607.149898,,,,,,,,,,,,,,,,,,,,
2879,1538,1.9003462258120078e-05,9.501731129060038e-05,9.501731129060038e-05,23866.735717886,1.9003462258120078e-05,1778860609.4385304,,,,,,,,,,,,,,,,,,,,
2879,1539,,,,23869.0249958,,1778860611.7278967,50.0,0.031598590314388275,,,,,,,,,,,,,,,,,,
2889,1540,1.899521035390515e-05,9.497605176952574e-05,9.497605176952574e-05,23951.366926078,1.899521035390515e-05,1778860694.0698004,,,,,,,,,,,,,,,,,,,,
2889,1541,1.899521035390515e-05,9.497605176952574e-05,9.497605176952574e-05,23953.653748253,1.899521035390515e-05,1778860696.3565524,,,,,,,,,,,,,,,,,,,,
2889,1542,1.899521035390515e-05,9.497605176952574e-05,9.497605176952574e-05,23955.939736032,1.899521035390515e-05,1778860698.6426115,,,,,,,,,,,,,,,,,,,,
2889,1543,1.899521035390515e-05,9.497605176952574e-05,9.497605176952574e-05,23958.230214056,1.899521035390515e-05,1778860700.9329574,,,,,,,,,,,,,,,,,,,,
2889,1544,,,,23960.518000261,,1778860703.2210464,50.0,0.031205229461193085,,,,,,,,,,,,,,,,,,
2899,1545,1.8986926231973136e-05,9.493463115986567e-05,9.493463115986567e-05,24042.867208297,1.8986926231973136e-05,1778860785.5700276,,,,,,,,,,,,,,,,,,,,
2899,1546,1.8986926231973136e-05,9.493463115986567e-05,9.493463115986567e-05,24045.153102761,1.8986926231973136e-05,1778860787.8559983,,,,,,,,,,,,,,,,,,,,
2899,1547,1.8986926231973136e-05,9.493463115986567e-05,9.493463115986567e-05,24047.440574268,1.8986926231973136e-05,1778860790.1434383,,,,,,,,,,,,,,,,,,,,
2899,1548,1.8986926231973136e-05,9.493463115986567e-05,9.493463115986567e-05,24049.729041012,1.8986926231973136e-05,1778860792.4319258,,,,,,,,,,,,,,,,,,,,
2899,1549,,,,24052.017954818,,1778860794.7207897,50.0,0.04182334616780281,,,,,,,,,,,,,,,,,,
2906,1550,,,,24139.491675264,,1778860882.1945066,50.0,,0.0393318310379982,5.25,0.0,0.0393318310379982,7.6171875,0.8353263735771179,,,,,,,,,,,,
2906,1551,,,,24139.495428912,,1778860882.198512,50.0,,,,,,,,0.0,0.03175901994109154,0.03175901994109154,6.485865592956543,0.8790130019187927,4.418205261230469,,,,,,
2909,1552,1.8978609921994885e-05,9.489304960997441e-05,9.489304960997441e-05,24158.117739995,1.8978609921994885e-05,1778860900.8205893,,,,,,,,,,,,,,,,,,,,
2909,1553,1.8978609921994885e-05,9.489304960997441e-05,9.489304960997441e-05,24160.405841274,1.8978609921994885e-05,1778860903.1086905,,,,,,,,,,,,,,,,,,,,
2909,1554,1.8978609921994885e-05,9.489304960997441e-05,9.489304960997441e-05,24162.695490181,1.8978609921994885e-05,1778860905.398308,,,,,,,,,,,,,,,,,,,,
2909,1555,1.8978609921994885e-05,9.489304960997441e-05,9.489304960997441e-05,24164.987120429,1.8978609921994885e-05,1778860907.6899936,,,,,,,,,,,,,,,,,,,,
2909,1556,,,,24167.275751625,,1778860909.978639,51.0,0.03197740018367767,,,,,,,,,,,,,,,,,,
2919,1557,1.8970261453756526e-05,9.485130726878262e-05,9.485130726878262e-05,24249.619879621,1.8970261453756526e-05,1778860992.3227947,,,,,,,,,,,,,,,,,,,,
2919,1558,1.8970261453756526e-05,9.485130726878262e-05,9.485130726878262e-05,24251.907437519,1.8970261453756526e-05,1778860994.610262,,,,,,,,,,,,,,,,,,,,
2919,1559,1.8970261453756526e-05,9.485130726878262e-05,9.485130726878262e-05,24254.193245753,1.8970261453756526e-05,1778860996.8960996,,,,,,,,,,,,,,,,,,,,
2919,1560,1.8970261453756526e-05,9.485130726878262e-05,9.485130726878262e-05,24256.481064372,1.8970261453756526e-05,1778860999.1839378,,,,,,,,,,,,,,,,,,,,
2919,1561,,,,24258.771458817,,1778861001.4743116,51.0,0.036764197051525116,,,,,,,,,,,,,,,,,,
2929,1562,1.8961880857159366e-05,9.480940428579684e-05,9.480940428579684e-05,24341.111143876,1.8961880857159366e-05,1778861083.8140388,,,,,,,,,,,,,,,,,,,,
2929,1563,1.8961880857159366e-05,9.480940428579684e-05,9.480940428579684e-05,24343.401116883,1.8961880857159366e-05,1778861086.1039565,,,,,,,,,,,,,,,,,,,,
2929,1564,1.8961880857159366e-05,9.480940428579684e-05,9.480940428579684e-05,24345.688356687,1.8961880857159366e-05,1778861088.391252,,,,,,,,,,,,,,,,,,,,
2929,1565,1.8961880857159366e-05,9.480940428579684e-05,9.480940428579684e-05,24347.978418747,1.8961880857159366e-05,1778861090.6812751,,,,,,,,,,,,,,,,,,,,
2929,1566,,,,24350.26548471,,1778861092.9683714,51.0,0.032188042998313904,,,,,,,,,,,,,,,,,,
2939,1567,1.89534681622198e-05,9.4767340811099e-05,9.4767340811099e-05,24432.606615145,1.89534681622198e-05,1778861175.3095112,,,,,,,,,,,,,,,,,,,,
2939,1568,1.89534681622198e-05,9.4767340811099e-05,9.4767340811099e-05,24434.892624755,1.89534681622198e-05,1778861177.595472,,,,,,,,,,,,,,,,,,,,
2939,1569,1.89534681622198e-05,9.4767340811099e-05,9.4767340811099e-05,24437.179684113,1.89534681622198e-05,1778861179.8825574,,,,,,,,,,,,,,,,,,,,
2939,1570,1.89534681622198e-05,9.4767340811099e-05,9.4767340811099e-05,24439.464511985,1.89534681622198e-05,1778861182.1674116,,,,,,,,,,,,,,,,,,,,
2939,1571,,,,24441.752624017,,1778861184.4554517,51.0,0.03534874692559242,,,,,,,,,,,,,,,,,,
2949,1572,1.894502339906917e-05,9.472511699534584e-05,9.472511699534584e-05,24524.100827618,1.894502339906917e-05,1778861266.803684,,,,,,,,,,,,,,,,,,,,
2949,1573,1.894502339906917e-05,9.472511699534584e-05,9.472511699534584e-05,24526.389721082,1.894502339906917e-05,1778861269.0925562,,,,,,,,,,,,,,,,,,,,
2949,1574,1.894502339906917e-05,9.472511699534584e-05,9.472511699534584e-05,24528.677984919,1.894502339906917e-05,1778861271.3807886,,,,,,,,,,,,,,,,,,,,
2949,1575,1.894502339906917e-05,9.472511699534584e-05,9.472511699534584e-05,24530.968063937,1.894502339906917e-05,1778861273.6709478,,,,,,,,,,,,,,,,,,,,
2949,1576,,,,24533.258105958,,1778861275.9608629,51.0,0.03799985349178314,,,,,,,,,,,,,,,,,,
2959,1577,1.8936546597953683e-05,9.468273298976841e-05,9.468273298976841e-05,24615.608023946,1.8936546597953683e-05,1778861358.3110323,,,,,,,,,,,,,,,,,,,,
2959,1578,1.8936546597953683e-05,9.468273298976841e-05,9.468273298976841e-05,24617.895489899,1.8936546597953683e-05,1778861360.5983677,,,,,,,,,,,,,,,,,,,,
2959,1579,1.8936546597953683e-05,9.468273298976841e-05,9.468273298976841e-05,24620.186028524,1.8936546597953683e-05,1778861362.8888373,,,,,,,,,,,,,,,,,,,,
2959,1580,1.8936546597953683e-05,9.468273298976841e-05,9.468273298976841e-05,24622.472814051,1.8936546597953683e-05,1778861365.175717,,,,,,,,,,,,,,,,,,,,
2959,1581,,,,24624.760858934,,1778861367.4637523,51.0,0.031183108687400818,,,,,,,,,,,,,,,,,,
2963,1582,,,,24684.82515543,,1778861427.527955,51.0,,0.036055613309144974,4.875,0.0,0.036055613309144974,7.1165876388549805,0.8548259735107422,,,,,,,,,,,,
2963,1583,,,,24684.829012172,,1778861427.5321503,51.0,,,,,,,,0.0,0.030880959704518318,0.030880959704518318,6.353643417358398,0.8846597671508789,4.313251495361328,,,,,,
2969,1584,1.8928037789234296e-05,9.464018894617148e-05,9.464018894617148e-05,24730.960048816,1.8928037789234296e-05,1778861473.6628659,,,,,,,,,,,,,,,,,,,,
2969,1585,1.8928037789234296e-05,9.464018894617148e-05,9.464018894617148e-05,24733.248209018,1.8928037789234296e-05,1778861475.951059,,,,,,,,,,,,,,,,,,,,
2969,1586,1.8928037789234296e-05,9.464018894617148e-05,9.464018894617148e-05,24735.534571365,1.8928037789234296e-05,1778861478.237571,,,,,,,,,,,,,,,,,,,,
2969,1587,1.8928037789234296e-05,9.464018894617148e-05,9.464018894617148e-05,24737.822610605,1.8928037789234296e-05,1778861480.5254464,,,,,,,,,,,,,,,,,,,,
2969,1588,,,,24740.110968394,,1778861482.8138418,52.0,0.027404865249991417,,,,,,,,,,,,,,,,,,
2979,1589,1.8919497003386603e-05,9.459748501693302e-05,9.459748501693302e-05,24822.458413602,1.8919497003386603e-05,1778861565.1612678,,,,,,,,,,,,,,,,,,,,
2979,1590,1.8919497003386603e-05,9.459748501693302e-05,9.459748501693302e-05,24824.747503619,1.8919497003386603e-05,1778861567.4503703,,,,,,,,,,,,,,,,,,,,
2979,1591,1.8919497003386603e-05,9.459748501693302e-05,9.459748501693302e-05,24827.034203561,1.8919497003386603e-05,1778861569.7370696,,,,,,,,,,,,,,,,,,,,
2979,1592,1.8919497003386603e-05,9.459748501693302e-05,9.459748501693302e-05,24829.322539764,1.8919497003386603e-05,1778861572.0254574,,,,,,,,,,,,,,,,,,,,
2979,1593,,,,24831.612208381,,1778861574.3150296,52.0,0.031306829303503036,,,,,,,,,,,,,,,,,,
2989,1594,1.8910924271000732e-05,9.455462135500365e-05,9.455462135500365e-05,24913.945124729,1.8910924271000732e-05,1778861656.647937,,,,,,,,,,,,,,,,,,,,
2989,1595,1.8910924271000732e-05,9.455462135500365e-05,9.455462135500365e-05,24916.232627394,1.8910924271000732e-05,1778861658.935425,,,,,,,,,,,,,,,,,,,,
2989,1596,1.8910924271000732e-05,9.455462135500365e-05,9.455462135500365e-05,24918.52004407,1.8910924271000732e-05,1778861661.2229054,,,,,,,,,,,,,,,,,,,,
2989,1597,1.8910924271000732e-05,9.455462135500365e-05,9.455462135500365e-05,24920.80858611,1.8910924271000732e-05,1778861663.5114174,,,,,,,,,,,,,,,,,,,,
2989,1598,,,,24923.098923069,,1778861665.8017917,52.0,0.03133997321128845,,,,,,,,,,,,,,,,,,
2999,1599,1.890231962278123e-05,9.451159811390616e-05,9.451159811390616e-05,25005.444820386,1.890231962278123e-05,1778861748.1476812,,,,,,,,,,,,,,,,,,,,
2999,1600,1.890231962278123e-05,9.451159811390616e-05,9.451159811390616e-05,25007.731946261,1.890231962278123e-05,1778861750.4348013,,,,,,,,,,,,,,,,,,,,
2999,1601,1.890231962278123e-05,9.451159811390616e-05,9.451159811390616e-05,25010.019485538,1.890231962278123e-05,1778861752.7223718,,,,,,,,,,,,,,,,,,,,
2999,1602,1.890231962278123e-05,9.451159811390616e-05,9.451159811390616e-05,25012.308185181,1.890231962278123e-05,1778861755.0110335,,,,,,,,,,,,,,,,,,,,
2999,1603,,,,25014.597126837,,1778861757.2999387,52.0,0.03561890125274658,,,,,,,,,,,,,,,,,,
3009,1604,1.889368308954696e-05,9.44684154477348e-05,9.44684154477348e-05,25096.950051911,1.889368308954696e-05,1778861839.652857,,,,,,,,,,,,,,,,,,,,
3009,1605,1.889368308954696e-05,9.44684154477348e-05,9.44684154477348e-05,25099.238287172,1.889368308954696e-05,1778861841.9411416,,,,,,,,,,,,,,,,,,,,
3009,1606,1.889368308954696e-05,9.44684154477348e-05,9.44684154477348e-05,25101.524356134,1.889368308954696e-05,1778861844.2272243,,,,,,,,,,,,,,,,,,,,
3009,1607,1.889368308954696e-05,9.44684154477348e-05,9.44684154477348e-05,25103.813308364,1.889368308954696e-05,1778861846.5160534,,,,,,,,,,,,,,,,,,,,
3009,1608,,,,25106.100671622,,1778861848.8034809,52.0,0.03492571413516998,,,,,,,,,,,,,,,,,,
3019,1609,1.8885014702230972e-05,9.442507351115486e-05,9.442507351115486e-05,25188.443560202,1.8885014702230972e-05,1778861931.1463974,,,,,,,,,,,,,,,,,,,,
3019,1610,1.8885014702230972e-05,9.442507351115486e-05,9.442507351115486e-05,25190.730658445,1.8885014702230972e-05,1778861933.4335706,,,,,,,,,,,,,,,,,,,,
3019,1611,1.8885014702230972e-05,9.442507351115486e-05,9.442507351115486e-05,25193.018444784,1.8885014702230972e-05,1778861935.7212567,,,,,,,,,,,,,,,,,,,,
3019,1612,1.8885014702230972e-05,9.442507351115486e-05,9.442507351115486e-05,25195.307836989,1.8885014702230972e-05,1778861938.010725,,,,,,,,,,,,,,,,,,,,
3019,1613,,,,25197.596321718,,1778861940.2992127,52.0,0.04783547669649124,,,,,,,,,,,,,,,,,,
3020,1614,,,,25230.162122134,,1778861972.864954,52.0,,0.03162221983075142,4.28125,0.0,0.03162221983075142,6.462718486785889,0.877037525177002,,,,,,,,,,,,
3020,1615,,,,25230.669504354,,1778861973.372451,52.0,,,,,,,,0.0,0.0307557862251997,0.0307557862251997,6.349356651306152,0.8840070366859436,4.375,,,,,,
3029,1616,1.8876314491880427e-05,9.438157245940214e-05,9.438157245940214e-05,25304.157921359,1.8876314491880427e-05,1778862046.8607337,,,,,,,,,,,,,,,,,,,,
3029,1617,1.8876314491880427e-05,9.438157245940214e-05,9.438157245940214e-05,25306.445096609,1.8876314491880427e-05,1778862049.1479485,,,,,,,,,,,,,,,,,,,,
3029,1618,1.8876314491880427e-05,9.438157245940214e-05,9.438157245940214e-05,25308.733748371,1.8876314491880427e-05,1778862051.4365683,,,,,,,,,,,,,,,,,,,,
3029,1619,1.8876314491880427e-05,9.438157245940214e-05,9.438157245940214e-05,25311.020476326,1.8876314491880427e-05,1778862053.7234585,,,,,,,,,,,,,,,,,,,,
3029,1620,,,,25313.308450627,,1778862056.0113072,53.0,0.02525065839290619,,,,,,,,,,,,,,,,,,
3039,1621,1.886758248965645e-05,9.433791244828226e-05,9.433791244828226e-05,25395.664800264,1.886758248965645e-05,1778862138.3675783,,,,,,,,,,,,,,,,,,,,
3039,1622,1.886758248965645e-05,9.433791244828226e-05,9.433791244828226e-05,25397.952717087,1.886758248965645e-05,1778862140.6556215,,,,,,,,,,,,,,,,,,,,
3039,1623,1.886758248965645e-05,9.433791244828226e-05,9.433791244828226e-05,25400.238465486,1.886758248965645e-05,1778862142.941296,,,,,,,,,,,,,,,,,,,,
3039,1624,1.886758248965645e-05,9.433791244828226e-05,9.433791244828226e-05,25402.524322448,1.886758248965645e-05,1778862145.2271647,,,,,,,,,,,,,,,,,,,,
3039,1625,,,,25404.814943029,,1778862147.517845,53.0,0.032709281891584396,,,,,,,,,,,,,,,,,,
3049,1626,1.885881872683404e-05,9.429409363417022e-05,9.429409363417022e-05,25487.143340365,1.885881872683404e-05,1778862229.8462417,,,,,,,,,,,,,,,,,,,,
3049,1627,1.885881872683404e-05,9.429409363417022e-05,9.429409363417022e-05,25489.428528128,1.885881872683404e-05,1778862232.1314213,,,,,,,,,,,,,,,,,,,,
3049,1628,1.885881872683404e-05,9.429409363417022e-05,9.429409363417022e-05,25491.716375865,1.885881872683404e-05,1778862234.41925,,,,,,,,,,,,,,,,,,,,
3049,1629,1.885881872683404e-05,9.429409363417022e-05,9.429409363417022e-05,25494.006623883,1.885881872683404e-05,1778862236.7094553,,,,,,,,,,,,,,,,,,,,
3049,1630,,,,25496.293151742,,1778862238.996049,53.0,0.03926809877157211,,,,,,,,,,,,,,,,,,
3059,1631,1.8850023234801948e-05,9.425011617400974e-05,9.425011617400974e-05,25578.638118585,1.8850023234801948e-05,1778862321.3410058,,,,,,,,,,,,,,,,,,,,
3059,1632,1.8850023234801948e-05,9.425011617400974e-05,9.425011617400974e-05,25580.92355481,1.8850023234801948e-05,1778862323.6264412,,,,,,,,,,,,,,,,,,,,
3059,1633,1.8850023234801948e-05,9.425011617400974e-05,9.425011617400974e-05,25583.213841686,1.8850023234801948e-05,1778862325.916711,,,,,,,,,,,,,,,,,,,,
3059,1634,1.8850023234801948e-05,9.425011617400974e-05,9.425011617400974e-05,25585.500338617,1.8850023234801948e-05,1778862328.2031996,,,,,,,,,,,,,,,,,,,,
3059,1635,,,,25587.788186421,,1778862330.4910245,53.0,0.030160866677761078,,,,,,,,,,,,,,,,,,
3069,1636,1.8841196045062574e-05,9.420598022531286e-05,9.420598022531286e-05,25670.136403421,1.8841196045062574e-05,1778862412.8392467,,,,,,,,,,,,,,,,,,,,
3069,1637,1.8841196045062574e-05,9.420598022531286e-05,9.420598022531286e-05,25672.424019336,1.8841196045062574e-05,1778862415.126908,,,,,,,,,,,,,,,,,,,,
3069,1638,1.8841196045062574e-05,9.420598022531286e-05,9.420598022531286e-05,25674.712455235,1.8841196045062574e-05,1778862417.4153397,,,,,,,,,,,,,,,,,,,,
3069,1639,1.8841196045062574e-05,9.420598022531286e-05,9.420598022531286e-05,25677.00165967,1.8841196045062574e-05,1778862419.7045271,,,,,,,,,,,,,,,,,,,,
3069,1640,,,,25679.289797839,,1778862421.9927464,53.0,0.02125052735209465,,,,,,,,,,,,,,,,,,
3077,1641,,,,25775.88416105,,1778862518.5869124,53.0,,0.031806886196136475,4.5625,0.0,0.031806886196136475,6.496055603027344,0.8797783255577087,,,,,,,,,,,,
3077,1642,,,,25776.119890106,,1778862518.8226976,53.0,,,,,,,,0.0,0.030407212674617767,0.030407212674617767,6.300376892089844,0.8851675987243652,4.265625,,,,,,
3079,1643,1.8832337189231837e-05,9.416168594615918e-05,9.416168594615918e-05,25785.642624687,1.8832337189231837e-05,1778862528.3456423,,,,,,,,,,,,,,,,,,,,
3079,1644,1.8832337189231837e-05,9.416168594615918e-05,9.416168594615918e-05,25787.931222724,1.8832337189231837e-05,1778862530.6340666,,,,,,,,,,,,,,,,,,,,
3079,1645,1.8832337189231837e-05,9.416168594615918e-05,9.416168594615918e-05,25790.219312295,1.8832337189231837e-05,1778862532.9221897,,,,,,,,,,,,,,,,,,,,
3079,1646,1.8832337189231837e-05,9.416168594615918e-05,9.416168594615918e-05,25792.504881863,1.8832337189231837e-05,1778862535.2077656,,,,,,,,,,,,,,,,,,,,
3079,1647,,,,25794.793838618,,1778862537.4967186,54.0,0.02616702765226364,,,,,,,,,,,,,,,,,,
