lr-AdamW/pg4,_runtime,val/recon_loss,epoch,lr-AdamW/pg1,test/recon_loss,val/mae,train/r2,train/loss_step,val/r2,val/medae,train/age_loss,train/loss_epoch,trainer/global_step,train/mae,train/medae,lr-AdamW/pg3,test/age_loss,train/recon_loss,val/age_loss,_timestamp,lr-AdamW/pg2,test/medae,test/r2,test/mae,val/loss,_step,test/loss
0.0,1262.811569822,,,7.98e-05,,,,,,,,,399,,,0.0,,,,1779874848.9643614,7.98e-05,,,,,210,
0.0,1263.48232759,,,7.98e-05,,,,,,,,,399,,,0.0,,,,1779874849.6350439,7.98e-05,,,,,211,
0.0,1264.153220972,,,7.98e-05,,,,,,,,,399,,,0.0,,,,1779874850.3060892,7.98e-05,,,,,212,
,1264.824865201,,7.0,,,,,0.045633211731910706,,,,,399,,,,,,,1779874850.9776921,,,,,,213,
0.0,1288.952171358,,,8.18e-05,,,,,,,,,409,,,0.0,,,,1779874875.1049469,8.18e-05,,,,,214,
0.0,1289.622174986,,,8.18e-05,,,,,,,,,409,,,0.0,,,,1779874875.775193,8.18e-05,,,,,215,
0.0,1290.291717121,,,8.18e-05,,,,,,,,,409,,,0.0,,,,1779874876.4447107,8.18e-05,,,,,216,
0.0,1290.962365297,,,8.18e-05,,,,,,,,,409,,,0.0,,,,1779874877.1152403,8.18e-05,,,,,217,
,1291.633036397,,7.0,,,,,0.05076165124773979,,,,,409,,,,,,,1779874877.7859018,,,,,,218,
0.0,1315.758136002,,,8.38e-05,,,,,,,,,419,,,0.0,,,,1779874901.9108882,8.38e-05,,,,,219,
0.0,1316.427984479,,,8.38e-05,,,,,,,,,419,,,0.0,,,,1779874902.5810113,8.38e-05,,,,,220,
0.0,1317.098446698,,,8.38e-05,,,,,,,,,419,,,0.0,,,,1779874903.251466,8.38e-05,,,,,221,
0.0,1317.769587795,,,8.38e-05,,,,,,,,,419,,,0.0,,,,1779874903.922475,8.38e-05,,,,,222,
,1318.440775182,,7.0,,,,,0.07313910871744156,,,,,419,,,,,,,1779874904.5936296,,,,,,223,
0.0,1342.569061031,,,8.58e-05,,,,,,,,,429,,,0.0,,,,1779874928.7218478,8.58e-05,,,,,224,
0.0,1343.239472345,,,8.58e-05,,,,,,,,,429,,,0.0,,,,1779874929.3924494,8.58e-05,,,,,225,
0.0,1343.909801065,,,8.58e-05,,,,,,,,,429,,,0.0,,,,1779874930.0628018,8.58e-05,,,,,226,
0.0,1344.581036276,,,8.58e-05,,,,,,,,,429,,,0.0,,,,1779874930.7339137,8.58e-05,,,,,227,
,1345.252150756,,7.0,,,,,0.03354688733816147,,,,,429,,,,,,,1779874931.4049966,,,,,,228,
0.0,1369.383595187,,,8.78e-05,,,,,,,,,439,,,0.0,,,,1779874955.536402,8.78e-05,,,,,229,
0.0,1370.053479882,,,8.78e-05,,,,,,,,,439,,,0.0,,,,1779874956.2064636,8.78e-05,,,,,230,
0.0,1370.723812049,,,8.78e-05,,,,,,,,,439,,,0.0,,,,1779874956.8767974,8.78e-05,,,,,231,
0.0,1371.394884568,,,8.78e-05,,,,,,,,,439,,,0.0,,,,1779874957.5477583,8.78e-05,,,,,232,
,1372.066154944,,7.0,,,,,0.04860426485538483,,,,,439,,,,,,,1779874958.218998,,,,,,233,
0.0,1396.200233308,,,8.98e-05,,,,,,,,,449,,,0.0,,,,1779874982.3529222,8.98e-05,,,,,234,
0.0,1396.870768883,,,8.98e-05,,,,,,,,,449,,,0.0,,,,1779874983.0237482,8.98e-05,,,,,235,
0.0,1397.5407737,,,8.98e-05,,,,,,,,,449,,,0.0,,,,1779874983.6937895,8.98e-05,,,,,236,
0.0,1398.212305791,,,8.98e-05,,,,,,,,,449,,,0.0,,,,1779874984.365122,8.98e-05,,,,,237,
,1398.883579373,,7.0,,,,,0.04304356873035431,,,,,449,,,,,,,1779874985.0364306,,,,,,238,
,1438.79098655,0.0,7.0,,,8.269922256469727,,,0.8050308227539062,5.375,,,455,,,,,,0.043181080371141434,1779875024.943736,,,,,0.043181080371141434,239,
,1439.223158496,,7.0,,,,0.7519501447677612,,,,0.051546860486269,0.051546860486269,455,9.576194763183594,6.625,,,0.0,,1779875025.375994,,,,,,240,
0.0,1447.496229967,,,9.180000000000001e-05,,,,,,,,,459,,,0.0,,,,1779875033.649027,9.180000000000001e-05,,,,,241,
0.0,1448.167161229,,,9.180000000000001e-05,,,,,,,,,459,,,0.0,,,,1779875034.3199914,9.180000000000001e-05,,,,,242,
0.0,1448.83811834,,,9.180000000000001e-05,,,,,,,,,459,,,0.0,,,,1779875034.9909482,9.180000000000001e-05,,,,,243,
0.0,1449.509229342,,,9.180000000000001e-05,,,,,,,,,459,,,0.0,,,,1779875035.662074,9.180000000000001e-05,,,,,244,
,1450.180611722,,8.0,,,,,0.0376240611076355,,,,,459,,,,,,,1779875036.3334782,,,,,,245,
0.0,1474.321736034,,,9.38e-05,,,,,,,,,469,,,0.0,,,,1779875060.4745638,9.38e-05,,,,,246,
0.0,1474.99233515,,,9.38e-05,,,,,,,,,469,,,0.0,,,,1779875061.145211,9.38e-05,,,,,247,
0.0,1475.663321957,,,9.38e-05,,,,,,,,,469,,,0.0,,,,1779875061.8161442,9.38e-05,,,,,248,
0.0,1476.33425928,,,9.38e-05,,,,,,,,,469,,,0.0,,,,1779875062.4871178,9.38e-05,,,,,249,
,1477.005017324,,8.0,,,,,0.05182904750108719,,,,,469,,,,,,,1779875063.157891,,,,,,250,
0.0,1501.145689797,,,9.58e-05,,,,,,,,,479,,,0.0,,,,1779875087.298522,9.58e-05,,,,,251,
0.0,1501.816523516,,,9.58e-05,,,,,,,,,479,,,0.0,,,,1779875087.969407,9.58e-05,,,,,252,
0.0,1502.487743235,,,9.58e-05,,,,,,,,,479,,,0.0,,,,1779875088.6405709,9.58e-05,,,,,253,
0.0,1503.158416704,,,9.58e-05,,,,,,,,,479,,,0.0,,,,1779875089.3113904,9.58e-05,,,,,254,
,1503.829764816,,8.0,,,,,0.04927030950784683,,,,,479,,,,,,,1779875089.9826283,,,,,,255,
0.0,1527.965355527,,,9.78e-05,,,,,,,,,489,,,0.0,,,,1779875114.118212,9.78e-05,,,,,256,
0.0,1528.635613324,,,9.78e-05,,,,,,,,,489,,,0.0,,,,1779875114.7885013,9.78e-05,,,,,257,
0.0,1529.306161046,,,9.78e-05,,,,,,,,,489,,,0.0,,,,1779875115.4590209,9.78e-05,,,,,258,
0.0,1529.976419183,,,9.78e-05,,,,,,,,,489,,,0.0,,,,1779875116.1293323,9.78e-05,,,,,259,
,1530.646438271,,8.0,,,,,0.03887229412794113,,,,,489,,,,,,,1779875116.7994707,,,,,,260,
0.0,1554.776672038,,,9.98e-05,,,,,,,,,499,,,0.0,,,,1779875140.92952,9.98e-05,,,,,261,
0.0,1555.447595375,,,9.98e-05,,,,,,,,,499,,,0.0,,,,1779875141.6004713,9.98e-05,,,,,262,
0.0,1556.118291362,,,9.98e-05,,,,,,,,,499,,,0.0,,,,1779875142.2711585,9.98e-05,,,,,263,
0.0,1556.789523333,,,9.98e-05,,,,,,,,,499,,,0.0,,,,1779875142.9423788,9.98e-05,,,,,264,
,1557.460971699,,8.0,,,,,0.05137054622173309,,,,,499,,,,,,,1779875143.6138263,,,,,,265,
0.0,1581.607090819,,,9.999992747153404e-05,,,,,,,,,509,,,0.0,,,,1779875167.759845,9.999992747153404e-05,,,,,266,
0.0,1582.278285757,,,9.999992747153404e-05,,,,,,,,,509,,,0.0,,,,1779875168.431116,9.999992747153404e-05,,,,,267,
0.0,1582.949117148,,,9.999992747153404e-05,,,,,,,,,509,,,0.0,,,,1779875169.102132,9.999992747153404e-05,,,,,268,
0.0,1583.620052055,,,9.999992747153404e-05,,,,,,,,,509,,,0.0,,,,1779875169.7729163,9.999992747153404e-05,,,,,269,
,1584.290836937,,8.0,,,,,0.05767881125211716,,,,,509,,,,,,,1779875170.4437115,,,,,,270,
,1616.221108767,0.0,8.0,,,7.992544651031494,,,0.8168069124221802,5.21875,,,512,,,,,,0.041319720447063446,1779875202.3740354,,,,,0.041319720447063446,271,
,1616.612620691,,8.0,,,,0.765914261341095,,,,0.049844883382320404,0.049844883382320404,512,9.30951976776123,6.5,,,0.0,,1779875202.7654653,,,,,,272,
0.0,1632.975141427,,,9.999967675611938e-05,,,,,,,,,519,,,0.0,,,,1779875219.127973,9.999967675611938e-05,,,,,273,
0.0,1633.646139282,,,9.999967675611938e-05,,,,,,,,,519,,,0.0,,,,1779875219.7989273,9.999967675611938e-05,,,,,274,
0.0,1634.315934973,,,9.999967675611938e-05,,,,,,,,,519,,,0.0,,,,1779875220.468919,9.999967675611938e-05,,,,,275,
0.0,1634.987255682,,,9.999967675611938e-05,,,,,,,,,519,,,0.0,,,,1779875221.1400228,9.999967675611938e-05,,,,,276,
,1635.658336882,,9.0,,,,,0.0454193614423275,,,,,519,,,,,,,1779875221.8111203,,,,,,277,
0.0,1659.785994861,,,9.999924695924062e-05,,,,,,,,,529,,,0.0,,,,1779875245.9387481,9.999924695924062e-05,,,,,278,
0.0,1660.456940539,,,9.999924695924062e-05,,,,,,,,,529,,,0.0,,,,1779875246.60971,9.999924695924062e-05,,,,,279,
0.0,1661.127137303,,,9.999924695924062e-05,,,,,,,,,529,,,0.0,,,,1779875247.2801406,9.999924695924062e-05,,,,,280,
0.0,1661.797859316,,,9.999924695924062e-05,,,,,,,,,529,,,0.0,,,,1779875247.9506912,9.999924695924062e-05,,,,,281,
,1662.468782621,,9.0,,,,,0.03556148707866669,,,,,529,,,,,,,1779875248.621629,,,,,,282,
0.0,1686.598495409,,,9.999863808243712e-05,,,,,,,,,539,,,0.0,,,,1779875272.7513218,9.999863808243712e-05,,,,,283,
0.0,1687.26934152,,,9.999863808243712e-05,,,,,,,,,539,,,0.0,,,,1779875273.4221394,9.999863808243712e-05,,,,,284,
0.0,1687.939305396,,,9.999863808243712e-05,,,,,,,,,539,,,0.0,,,,1779875274.0923333,9.999863808243712e-05,,,,,285,
0.0,1688.610267491,,,9.999863808243712e-05,,,,,,,,,539,,,0.0,,,,1779875274.763081,9.999863808243712e-05,,,,,286,
,1689.281341313,,9.0,,,,,0.08293761312961578,,,,,539,,,,,,,1779875275.434164,,,,,,287,
0.0,1713.41348138,,,9.999785012788971e-05,,,,,,,,,549,,,0.0,,,,1779875299.5663757,9.999785012788971e-05,,,,,288,
0.0,1714.084122334,,,9.999785012788971e-05,,,,,,,,,549,,,0.0,,,,1779875300.2370005,9.999785012788971e-05,,,,,289,
0.0,1714.755090951,,,9.999785012788971e-05,,,,,,,,,549,,,0.0,,,,1779875300.907963,9.999785012788971e-05,,,,,290,
0.0,1715.426011455,,,9.999785012788971e-05,,,,,,,,,549,,,0.0,,,,1779875301.5788906,9.999785012788971e-05,,,,,291,
,1716.096803356,,9.0,,,,,0.044831205159425735,,,,,549,,,,,,,1779875302.2497094,,,,,,292,
0.0,1740.236450357,,,9.999688309842054e-05,,,,,,,,,559,,,0.0,,,,1779875326.3893008,9.999688309842054e-05,,,,,293,
0.0,1740.907252986,,,9.999688309842054e-05,,,,,,,,,559,,,0.0,,,,1779875327.0601413,9.999688309842054e-05,,,,,294,
0.0,1741.578108304,,,9.999688309842054e-05,,,,,,,,,559,,,0.0,,,,1779875327.7309248,9.999688309842054e-05,,,,,295,
0.0,1742.248917503,,,9.999688309842054e-05,,,,,,,,,559,,,0.0,,,,1779875328.4017975,9.999688309842054e-05,,,,,296,
,1742.919881735,,9.0,,,,,0.04394513741135597,,,,,559,,,,,,,1779875329.0729134,,,,,,297,
0.0,1767.051478353,,,9.999573699749318e-05,,,,,,,,,569,,,0.0,,,,1779875353.2043006,9.999573699749318e-05,,,,,298,
0.0,1767.721202044,,,9.999573699749318e-05,,,,,,,,,569,,,0.0,,,,1779875353.874127,9.999573699749318e-05,,,,,299,
0.0,1768.391350583,,,9.999573699749318e-05,,,,,,,,,569,,,0.0,,,,1779875354.5442436,9.999573699749318e-05,,,,,300,
0.0,1769.061650219,,,9.999573699749318e-05,,,,,,,,,569,,,0.0,,,,1779875355.2145624,9.999573699749318e-05,,,,,301,
,1769.52457074,,9.0,,,,,0.049910396337509155,,,,,569,,,,,,,1779875355.6775072,,,,,,302,
,1793.58375254,0.0,9.0,,,8.2487211227417,,,0.8103210926055908,5.53125,,,569,,,,,,0.04292289912700653,1779875379.7365592,,,,,0.04292289912700653,303,
,1793.840552667,,9.0,,,,0.775688886642456,,,,0.04837149754166603,0.04837149754166603,569,9.087042808532715,6.328125,,,0.0,,1779875379.9933941,,,,,,304,
1.9998882365842512e-05,1877.371191953,,,9.999441182921257e-05,,,,,,,,,579,,,1.9998882365842512e-05,,,,1779875463.5240455,9.999441182921257e-05,,,,,305,
1.9998882365842512e-05,1879.657323202,,,9.999441182921257e-05,,,,,,,,,579,,,1.9998882365842512e-05,,,,1779875465.8102126,9.999441182921257e-05,,,,,306,
1.9998882365842512e-05,1881.946214406,,,9.999441182921257e-05,,,,,,,,,579,,,1.9998882365842512e-05,,,,1779875468.0991175,9.999441182921257e-05,,,,,307,
1.9998882365842512e-05,1884.233514571,,,9.999441182921257e-05,,,,,,,,,579,,,1.9998882365842512e-05,,,,1779875470.3863971,9.999441182921257e-05,,,,,308,
,1886.522223351,,10.0,,,,,0.05062402784824371,,,,,579,,,,,,,1779875472.675056,,,,,,309,
1.9998581519665e-05,1968.865014524,,,9.999290759832499e-05,,,,,,,,,589,,,1.9998581519665e-05,,,,1779875555.017909,9.999290759832499e-05,,,,,310,
1.9998581519665e-05,1971.152985234,,,9.999290759832499e-05,,,,,,,,,589,,,1.9998581519665e-05,,,,1779875557.3059177,9.999290759832499e-05,,,,,311,
1.9998581519665e-05,1973.441873542,,,9.999290759832499e-05,,,,,,,,,589,,,1.9998581519665e-05,,,,1779875559.5949574,9.999290759832499e-05,,,,,312,
1.9998581519665e-05,1975.728240656,,,9.999290759832499e-05,,,,,,,,,589,,,1.9998581519665e-05,,,,1779875561.881037,9.999290759832499e-05,,,,,313,
,1978.0156662,,10.0,,,,,0.06087961420416832,,,,,589,,,,,,,1779875564.1685388,,,,,,314,
1.9998244862043616e-05,2060.351145317,,,9.999122431021808e-05,,,,,,,,,599,,,1.9998244862043616e-05,,,,1779875646.5040014,9.999122431021808e-05,,,,,315,
1.9998244862043616e-05,2062.637103536,,,9.999122431021808e-05,,,,,,,,,599,,,1.9998244862043616e-05,,,,1779875648.7899556,9.999122431021808e-05,,,,,316,
1.9998244862043616e-05,2064.924399002,,,9.999122431021808e-05,,,,,,,,,599,,,1.9998244862043616e-05,,,,1779875651.0774217,9.999122431021808e-05,,,,,317,
1.9998244862043616e-05,2067.210702319,,,9.999122431021808e-05,,,,,,,,,599,,,1.9998244862043616e-05,,,,1779875653.3635733,9.999122431021808e-05,,,,,318,
,2069.500270138,,10.0,,,,,0.04648997262120247,,,,,599,,,,,,,1779875655.6531703,,,,,,319,
1.999787239418416e-05,2151.859138795,,,9.99893619709208e-05,,,,,,,,,609,,,1.999787239418416e-05,,,,1779875738.0119882,9.99893619709208e-05,,,,,320,
1.999787239418416e-05,2154.144885915,,,9.99893619709208e-05,,,,,,,,,609,,,1.999787239418416e-05,,,,1779875740.2977192,9.99893619709208e-05,,,,,321,
1.999787239418416e-05,2156.432677806,,,9.99893619709208e-05,,,,,,,,,609,,,1.999787239418416e-05,,,,1779875742.585472,9.99893619709208e-05,,,,,322,
1.999787239418416e-05,2158.720334975,,,9.99893619709208e-05,,,,,,,,,609,,,1.999787239418416e-05,,,,1779875744.8731656,9.99893619709208e-05,,,,,323,
,2161.009859307,,10.0,,,,,0.0573912113904953,,,,,609,,,,,,,1779875747.1626952,,,,,,324,
1.999746411742068e-05,2243.355756531,,,9.998732058710339e-05,,,,,,,,,619,,,1.999746411742068e-05,,,,1779875829.5086455,9.998732058710339e-05,,,,,325,
1.999746411742068e-05,2245.64203686,,,9.998732058710339e-05,,,,,,,,,619,,,1.999746411742068e-05,,,,1779875831.7949066,9.998732058710339e-05,,,,,326,
1.999746411742068e-05,2247.9287967,,,9.998732058710339e-05,,,,,,,,,619,,,1.999746411742068e-05,,,,1779875834.0816333,9.998732058710339e-05,,,,,327,
1.999746411742068e-05,2250.218828822,,,9.998732058710339e-05,,,,,,,,,619,,,1.999746411742068e-05,,,,1779875836.3717597,9.998732058710339e-05,,,,,328,
,2252.506334753,,10.0,,,,,0.03892561048269272,,,,,619,,,,,,,1779875838.6591902,,,,,,329,
,2339.945023683,0.0,10.0,,,7.9310455322265625,,,0.8202207088470459,5.53125,,,626,,,,,,0.04110381752252579,1779875926.0977423,,,,,0.04110381752252579,330,
,2340.21822152,,10.0,,,,0.7702748775482178,,,,0.049148526042699814,0.049148526042699814,626,9.210999488830566,6.4375,,,0.0,,1779875926.3709943,,,,,,331,
1.999702003321548e-05,2358.842704519,,,9.998510016607739e-05,,,,,,,,,629,,,1.999702003321548e-05,,,,1779875944.9955711,9.998510016607739e-05,,,,,332,
1.999702003321548e-05,2361.130206605,,,9.998510016607739e-05,,,,,,,,,629,,,1.999702003321548e-05,,,,1779875947.2830884,9.998510016607739e-05,,,,,333,
1.999702003321548e-05,2363.420297609,,,9.998510016607739e-05,,,,,,,,,629,,,1.999702003321548e-05,,,,1779875949.5732,9.998510016607739e-05,,,,,334,
1.999702003321548e-05,2365.709690354,,,9.998510016607739e-05,,,,,,,,,629,,,1.999702003321548e-05,,,,1779875951.8625405,9.998510016607739e-05,,,,,335,
,2367.997206062,,11.0,,,,,0.037347469478845596,,,,,629,,,,,,,1779875954.1501005,,,,,,336,
1.9996540143159112e-05,2450.335839914,,,9.998270071579555e-05,,,,,,,,,639,,,1.9996540143159112e-05,,,,1779876036.4887013,9.998270071579555e-05,,,,,337,
1.9996540143159112e-05,2452.626106138,,,9.998270071579555e-05,,,,,,,,,639,,,1.9996540143159112e-05,,,,1779876038.77895,9.998270071579555e-05,,,,,338,
1.9996540143159112e-05,2454.912490123,,,9.998270071579555e-05,,,,,,,,,639,,,1.9996540143159112e-05,,,,1779876041.065313,9.998270071579555e-05,,,,,339,
1.9996540143159112e-05,2457.200559379,,,9.998270071579555e-05,,,,,,,,,639,,,1.9996540143159112e-05,,,,1779876043.3534079,9.998270071579555e-05,,,,,340,
,2459.488267513,,11.0,,,,,0.042987167835235596,,,,,639,,,,,,,1779876045.6411126,,,,,,341,
1.9996024448970378e-05,2541.824485803,,,9.99801222448519e-05,,,,,,,,,649,,,1.9996024448970378e-05,,,,1779876127.9773521,9.99801222448519e-05,,,,,342,
1.9996024448970378e-05,2544.109289793,,,9.99801222448519e-05,,,,,,,,,649,,,1.9996024448970378e-05,,,,1779876130.2623022,9.99801222448519e-05,,,,,343,
1.9996024448970378e-05,2546.39599624,,,9.99801222448519e-05,,,,,,,,,649,,,1.9996024448970378e-05,,,,1779876132.5488322,9.99801222448519e-05,,,,,344,
1.9996024448970378e-05,2548.682320994,,,9.99801222448519e-05,,,,,,,,,649,,,1.9996024448970378e-05,,,,1779876134.8351505,9.99801222448519e-05,,,,,345,
,2550.974098715,,11.0,,,,,0.05681334435939789,,,,,649,,,,,,,1779876137.126965,,,,,,346,
1.9995472952496324e-05,2633.319240911,,,9.997736476248161e-05,,,,,,,,,659,,,1.9995472952496324e-05,,,,1779876219.4721267,9.997736476248161e-05,,,,,347,
1.9995472952496324e-05,2635.6077295,,,9.997736476248161e-05,,,,,,,,,659,,,1.9995472952496324e-05,,,,1779876221.7606137,9.997736476248161e-05,,,,,348,
1.9995472952496324e-05,2637.894167781,,,9.997736476248161e-05,,,,,,,,,659,,,1.9995472952496324e-05,,,,1779876224.046976,9.997736476248161e-05,,,,,349,
1.9995472952496324e-05,2640.182799495,,,9.997736476248161e-05,,,,,,,,,659,,,1.9995472952496324e-05,,,,1779876226.3356626,9.997736476248161e-05,,,,,350,
,2642.471952302,,11.0,,,,,0.051967497915029526,,,,,659,,,,,,,1779876228.6247709,,,,,,351,
1.9994885655712206e-05,2724.81746427,,,9.997442827856101e-05,,,,,,,,,669,,,1.9994885655712206e-05,,,,1779876310.9702988,9.997442827856101e-05,,,,,352,
1.9994885655712206e-05,2727.105979695,,,9.997442827856101e-05,,,,,,,,,669,,,1.9994885655712206e-05,,,,1779876313.2588735,9.997442827856101e-05,,,,,353,
1.9994885655712206e-05,2729.393259776,,,9.997442827856101e-05,,,,,,,,,669,,,1.9994885655712206e-05,,,,1779876315.546127,9.997442827856101e-05,,,,,354,
1.9994885655712206e-05,2731.6790231,,,9.997442827856101e-05,,,,,,,,,669,,,1.9994885655712206e-05,,,,1779876317.8319294,9.997442827856101e-05,,,,,355,
,2733.967172317,,11.0,,,,,0.06276148557662964,,,,,669,,,,,,,1779876320.1200411,,,,,,356,
1.999426256072152e-05,2816.313958491,,,9.99713128036076e-05,,,,,,,,,679,,,1.999426256072152e-05,,,,1779876402.4668486,9.99713128036076e-05,,,,,357,
1.999426256072152e-05,2818.601103375,,,9.99713128036076e-05,,,,,,,,,679,,,1.999426256072152e-05,,,,1779876404.7539618,9.99713128036076e-05,,,,,358,
1.999426256072152e-05,2820.886296909,,,9.99713128036076e-05,,,,,,,,,679,,,1.999426256072152e-05,,,,1779876407.0391648,9.99713128036076e-05,,,,,359,
1.999426256072152e-05,2823.175645652,,,9.99713128036076e-05,,,,,,,,,679,,,1.999426256072152e-05,,,,1779876409.3284981,9.99713128036076e-05,,,,,360,
,2825.464019242,,11.0,,,,,0.07080988585948944,,,,,679,,,,,,,1779876411.6168523,,,,,,361,
,2885.406578577,0.0,11.0,,,7.871397495269775,,,0.8251603245735168,5.4237518310546875,,,683,,,,,,0.040365103632211685,1779876471.5593808,,,,,0.040365103632211685,362,
,2885.965408825,,11.0,,,,0.7834265828132629,,,,0.04691021889448166,0.04691021889448166,683,8.857287406921387,6.028644561767578,,,0.0,,1779876472.1182396,,,,,,363,
1.999360366975598e-05,2932.019091887,,,9.99680183487799e-05,,,,,,,,,689,,,1.999360366975598e-05,,,,1779876518.1718738,9.99680183487799e-05,,,,,364,
1.999360366975598e-05,2934.30763176,,,9.99680183487799e-05,,,,,,,,,689,,,1.999360366975598e-05,,,,1779876520.4604797,9.99680183487799e-05,,,,,365,
1.999360366975598e-05,2936.594110879,,,9.99680183487799e-05,,,,,,,,,689,,,1.999360366975598e-05,,,,1779876522.746905,9.99680183487799e-05,,,,,366,
1.999360366975598e-05,2938.884378396,,,9.99680183487799e-05,,,,,,,,,689,,,1.999360366975598e-05,,,,1779876525.0371876,9.99680183487799e-05,,,,,367,
,2941.17468333,,12.0,,,,,0.04972429573535919,,,,,689,,,,,,,1779876527.3274963,,,,,,368,
1.9992908985175505e-05,3023.533740301,,,9.996454492587751e-05,,,,,,,,,699,,,1.9992908985175505e-05,,,,1779876609.6866632,9.996454492587751e-05,,,,,369,
1.9992908985175505e-05,3025.82117298,,,9.996454492587751e-05,,,,,,,,,699,,,1.9992908985175505e-05,,,,1779876611.9740505,9.996454492587751e-05,,,,,370,
1.9992908985175505e-05,3028.108533892,,,9.996454492587751e-05,,,,,,,,,699,,,1.9992908985175505e-05,,,,1779876614.2613676,9.996454492587751e-05,,,,,371,
1.9992908985175505e-05,3030.395875484,,,9.996454492587751e-05,,,,,,,,,699,,,1.9992908985175505e-05,,,,1779876616.5487907,9.996454492587751e-05,,,,,372,
,3032.684474335,,12.0,,,,,0.04630984365940094,,,,,699,,,,,,,1779876618.8373904,,,,,,373,
1.9992178509468205e-05,3115.03773161,,,9.996089254734102e-05,,,,,,,,,709,,,1.9992178509468205e-05,,,,1779876701.1906416,9.996089254734102e-05,,,,,374,
1.9992178509468205e-05,3117.326559783,,,9.996089254734102e-05,,,,,,,,,709,,,1.9992178509468205e-05,,,,1779876703.479422,9.996089254734102e-05,,,,,375,
1.9992178509468205e-05,3119.612982995,,,9.996089254734102e-05,,,,,,,,,709,,,1.9992178509468205e-05,,,,1779876705.7658646,9.996089254734102e-05,,,,,376,
1.9992178509468205e-05,3121.900277545,,,9.996089254734102e-05,,,,,,,,,709,,,1.9992178509468205e-05,,,,1779876708.0531561,9.996089254734102e-05,,,,,377,
,3124.188415752,,12.0,,,,,0.06994993984699249,,,,,709,,,,,,,1779876710.3412802,,,,,,378,
1.99914122452504e-05,3206.537803092,,,9.9957061226252e-05,,,,,,,,,719,,,1.99914122452504e-05,,,,1779876792.6906493,9.9957061226252e-05,,,,,379,
1.99914122452504e-05,3208.825227856,,,9.9957061226252e-05,,,,,,,,,719,,,1.99914122452504e-05,,,,1779876794.9780715,9.9957061226252e-05,,,,,380,
1.99914122452504e-05,3211.111065447,,,9.9957061226252e-05,,,,,,,,,719,,,1.99914122452504e-05,,,,1779876797.2639077,9.9957061226252e-05,,,,,381,
1.99914122452504e-05,3213.399224954,,,9.9957061226252e-05,,,,,,,,,719,,,1.99914122452504e-05,,,,1779876799.5522082,9.9957061226252e-05,,,,,382,
,3215.687129578,,12.0,,,,,0.03898736461997032,,,,,719,,,,,,,1779876801.8400257,,,,,,383,
1.999061019526658e-05,3298.016203188,,,9.995305097633289e-05,,,,,,,,,729,,,1.999061019526658e-05,,,,1779876884.1690447,9.995305097633289e-05,,,,,384,
1.999061019526658e-05,3300.303744725,,,9.995305097633289e-05,,,,,,,,,729,,,1.999061019526658e-05,,,,1779876886.4566085,9.995305097633289e-05,,,,,385,
1.999061019526658e-05,3302.591397459,,,9.995305097633289e-05,,,,,,,,,729,,,1.999061019526658e-05,,,,1779876888.744281,9.995305097633289e-05,,,,,386,
1.999061019526658e-05,3304.879010514,,,9.995305097633289e-05,,,,,,,,,729,,,1.999061019526658e-05,,,,1779876891.0318944,9.995305097633289e-05,,,,,387,
,3307.167466374,,12.0,,,,,0.03502649813890457,,,,,729,,,,,,,1779876893.3203588,,,,,,388,
1.9989772362389402e-05,3389.520830105,,,9.994886181194701e-05,,,,,,,,,739,,,1.9989772362389402e-05,,,,1779876975.673662,9.994886181194701e-05,,,,,389,
1.9989772362389402e-05,3391.80838546,,,9.994886181194701e-05,,,,,,,,,739,,,1.9989772362389402e-05,,,,1779876977.961184,9.994886181194701e-05,,,,,390,
1.9989772362389402e-05,3394.094403308,,,9.994886181194701e-05,,,,,,,,,739,,,1.9989772362389402e-05,,,,1779876980.247271,9.994886181194701e-05,,,,,391,
1.9989772362389402e-05,3396.384239928,,,9.994886181194701e-05,,,,,,,,,739,,,1.9989772362389402e-05,,,,1779876982.5370798,9.994886181194701e-05,,,,,392,
,3398.674168878,,12.0,,,,,0.04962676391005516,,,,,739,,,,,,,1779876984.8270462,,,,,,393,
,3431.250821957,0.0,12.0,,,7.628462791442871,,,0.8311228156089783,5.15625,,,740,,,,,,0.038862165063619614,1779877017.403599,,,,,0.038862165063619614,394,
,3431.75694536,,12.0,,,,0.8005011677742004,,,,0.04443911090493202,0.04443911090493202,740,8.467813491821289,5.78125,,,0.0,,1779877017.9097865,,,,,,395,
1.9988898749619702e-05,3505.211061648,,,9.994449374809851e-05,,,,,,,,,749,,,1.9988898749619702e-05,,,,1779877091.3638945,9.994449374809851e-05,,,,,396,
1.9988898749619702e-05,3507.502297929,,,9.994449374809851e-05,,,,,,,,,749,,,1.9988898749619702e-05,,,,1779877093.6551807,9.994449374809851e-05,,,,,397,
1.9988898749619702e-05,3509.789961977,,,9.994449374809851e-05,,,,,,,,,749,,,1.9988898749619702e-05,,,,1779877095.9428208,9.994449374809851e-05,,,,,398,
1.9988898749619702e-05,3512.077468289,,,9.994449374809851e-05,,,,,,,,,749,,,1.9988898749619702e-05,,,,1779877098.2303371,9.994449374809851e-05,,,,,399,
,3514.368613024,,13.0,,,,,0.05505835637450218,,,,,749,,,,,,,1779877100.5214891,,,,,,400,
