epoch,validation/loss,validation/cpg_sites_accuracy,train/cpg_sites_cross_entropy_loss_epoch,train/cpg_sites_perplexity_step,lr-AdamW/pg2,train/cpg_sites_accuracy_epoch,_timestamp,validation/cpg_sites_perplexity,_runtime,validation/cpg_sites_cross_entropy_loss,_step,train/cpg_sites_cross_entropy_loss_step,train/cpg_sites_perplexity_epoch,train/cpg_sites_accuracy_step,lr-AdamW/pg1,trainer/global_step,train/loss_epoch,train/loss_step
17.0,,,,2210.38916015625,,,1769782205.159987,,5514.413362382,,765,7.700923919677734,,0.10098886489868164,,1469,,7.700923919677734
,,,,,3.6975000000000004e-05,,1769782236.1795807,,5545.432954094,,766,,,,3.6975000000000004e-05,1479,,
,,,,,3.6975000000000004e-05,,1769782237.0413299,,5546.294696954,,767,,,,3.6975000000000004e-05,1479,,
,,,,,3.6975000000000004e-05,,1769782237.9020188,,5547.155241423,,768,,,,3.6975000000000004e-05,1479,,
,,,,,3.6975000000000004e-05,,1769782238.763874,,5548.017250213,,769,,,,3.6975000000000004e-05,1479,,
17.0,,,,2252.139404296875,,,1769782239.6274807,,5548.880797154,,770,7.719635963439941,,0.1000078096985817,,1479,,7.719635963439941
,,,,,3.7225000000000004e-05,,1769782270.648686,,5579.90211,,771,,,,3.7225000000000004e-05,1489,,
,,,,,3.7225000000000004e-05,,1769782271.5108132,,5580.763993703,,772,,,,3.7225000000000004e-05,1489,,
,,,,,3.7225000000000004e-05,,1769782272.3720384,,5581.625218295,,773,,,,3.7225000000000004e-05,1489,,
,,,,,3.7225000000000004e-05,,1769782273.2337923,,5582.487133185,,774,,,,3.7225000000000004e-05,1489,,
17.0,,,,2019.1630859375,,,1769782274.0971084,,5583.350530983,,775,7.610438346862793,,0.0994727611541748,,1489,,7.610438346862793
,,,,,3.7475e-05,,1769782305.117441,,5614.370828118,,776,,,,3.7475e-05,1499,,
,,,,,3.7475e-05,,1769782305.9791381,,5615.232502077,,777,,,,3.7475e-05,1499,,
,,,,,3.7475e-05,,1769782306.8402164,,5616.093406229,,778,,,,3.7475e-05,1499,,
,,,,,3.7475e-05,,1769782307.7023358,,5616.955653349,,779,,,,3.7475e-05,1499,,
17.0,,,,1988.60107421875,,,1769782308.565687,,5617.819098489,,780,7.595186710357666,,0.10157322883605957,,1499,,7.595186710357666
,,,,,3.7725e-05,,1769782339.5892615,,5648.842694578,,781,,,,3.7725e-05,1509,,
,,,,,3.7725e-05,,1769782340.450916,,5649.704231712,,782,,,,3.7725e-05,1509,,
,,,,,3.7725e-05,,1769782341.311922,,5650.565101273,,783,,,,3.7725e-05,1509,,
,,,,,3.7725e-05,,1769782342.1736822,,5651.427017246,,784,,,,3.7725e-05,1509,,
17.0,,,,2064.967529296875,,,1769782343.0373576,,5652.290762248,,785,7.632869720458984,,0.10345369577407837,,1509,,7.632869720458984
,,,,,3.7975e-05,,1769782374.0650733,,5683.318515921,,786,,,,3.7975e-05,1519,,
,,,,,3.7975e-05,,1769782374.9273102,,5684.180605186,,787,,,,3.7975e-05,1519,,
,,,,,3.7975e-05,,1769782375.788325,,5685.041522529,,788,,,,3.7975e-05,1519,,
,,,,,3.7975e-05,,1769782376.6504605,,5685.903801229,,789,,,,3.7975e-05,1519,,
17.0,,,,2103.09033203125,,,1769782377.5140538,,5686.767505951,,790,7.651163101196289,,0.09947255253791809,,1519,,7.651163101196289
,,,,,3.8225e-05,,1769782408.5427754,,5717.796215726,,791,,,,3.8225e-05,1529,,
,,,,,3.8225e-05,,1769782409.404874,,5718.658268637,,792,,,,3.8225e-05,1529,,
,,,,,3.8225e-05,,1769782410.2658365,,5719.519050228,,793,,,,3.8225e-05,1529,,
,,,,,3.8225e-05,,1769782411.127771,,5720.380982348,,794,,,,3.8225e-05,1529,,
17.0,,,,2335.58056640625,,,1769782411.9911892,,5721.244631498,,795,7.756015777587891,,0.09873230755329132,,1529,,7.756015777587891
,,,,,3.8475e-05,,1769782443.0146365,,5752.268055364,,796,,,,3.8475e-05,1539,,
,,,,,3.8475e-05,,1769782443.8764446,,5753.129804029,,797,,,,3.8475e-05,1539,,
,,,,,3.8475e-05,,1769782444.7376359,,5753.990841796,,798,,,,3.8475e-05,1539,,
,,,,,3.8475e-05,,1769782445.5996287,,5754.852956901,,799,,,,3.8475e-05,1539,,
17.0,,,,1850.5703125,,,1769782446.4632175,,5755.716678291,,800,7.52324914932251,,0.10028854757547379,,1539,,7.52324914932251
17.0,7.517834663391113,0.10083065181970596,,,,,1769782494.383565,1843.28955078125,5803.636737376,7.517834663391113,801,,,,,1547,,
17.0,,,7.659497261047363,,,0.10045969486236572,1769782499.0230153,,5808.276421458,,802,,2125.126220703125,,,1547,7.659497261047363,
,,,,,3.8725e-05,,1769782503.5168571,,5812.770298675,,803,,,,3.8725e-05,1549,,
,,,,,3.8725e-05,,1769782504.378885,,5813.632281514,,804,,,,3.8725e-05,1549,,
,,,,,3.8725e-05,,1769782505.2404382,,5814.49365714,,805,,,,3.8725e-05,1549,,
,,,,,3.8725e-05,,1769782506.1013372,,5815.35450991,,806,,,,3.8725e-05,1549,,
18.0,,,,1781.7369384765625,,,1769782506.9644396,,5816.217788726,,807,7.485343933105469,,0.10007033497095108,,1549,,7.485343933105469
,,,,,3.8975e-05,,1769782537.9695916,,5847.223058437,,808,,,,3.8975e-05,1559,,
,,,,,3.8975e-05,,1769782538.831321,,5848.084716418,,809,,,,3.8975e-05,1559,,
,,,,,3.8975e-05,,1769782539.6928716,,5848.946059556,,810,,,,3.8975e-05,1559,,
,,,,,3.8975e-05,,1769782540.5536904,,5849.806891616,,811,,,,3.8975e-05,1559,,
18.0,,,,1941.2359619140625,,,1769782541.416708,,5850.670125325,,812,7.571080207824707,,0.10142321139574051,,1559,,7.571080207824707
,,,,,3.9225e-05,,1769782572.420577,,5881.674044671,,813,,,,3.9225e-05,1569,,
,,,,,3.9225e-05,,1769782573.282307,,5882.535686869,,814,,,,3.9225e-05,1569,,
,,,,,3.9225e-05,,1769782574.14315,,5883.396347482,,815,,,,3.9225e-05,1569,,
,,,,,3.9225e-05,,1769782575.0037827,,5884.25701779,,816,,,,3.9225e-05,1569,,
18.0,,,,1935.87646484375,,,1769782575.8668485,,5885.120270759,,817,7.568315505981445,,0.09817611426115036,,1569,,7.568315505981445
,,,,,3.9475000000000004e-05,,1769782606.8836887,,5916.137122773,,818,,,,3.9475000000000004e-05,1579,,
,,,,,3.9475000000000004e-05,,1769782607.7458935,,5916.999291945,,819,,,,3.9475000000000004e-05,1579,,
,,,,,3.9475000000000004e-05,,1769782608.6069188,,5917.860136726,,820,,,,3.9475000000000004e-05,1579,,
,,,,,3.9475000000000004e-05,,1769782609.4685988,,5918.721975851,,821,,,,3.9475000000000004e-05,1579,,
18.0,,,,1944.273681640625,,,1769782610.332633,,5919.585984827,,822,7.572643756866455,,0.0977727621793747,,1579,,7.572643756866455
,,,,,3.9725e-05,,1769782641.3542693,,5950.60772445,,823,,,,3.9725e-05,1589,,
,,,,,3.9725e-05,,1769782642.2161803,,5951.469578929,,824,,,,3.9725e-05,1589,,
,,,,,3.9725e-05,,1769782643.0771244,,5952.330395339,,825,,,,3.9725e-05,1589,,
,,,,,3.9725e-05,,1769782643.9392092,,5953.192535347,,826,,,,3.9725e-05,1589,,
18.0,,,,1858.7303466796875,,,1769782644.8031409,,5954.056580869,,827,7.52764892578125,,0.1020137369632721,,1589,,7.52764892578125
,,,,,3.9975e-05,,1769782675.834645,,5985.088113241,,828,,,,3.9975e-05,1599,,
,,,,,3.9975e-05,,1769782676.696706,,5985.950090226,,829,,,,3.9975e-05,1599,,
,,,,,3.9975e-05,,1769782677.558408,,5986.811738456,,830,,,,3.9975e-05,1599,,
,,,,,3.9975e-05,,1769782678.4214442,,5987.674775593,,831,,,,3.9975e-05,1599,,
18.0,,,,2140.757080078125,,,1769782679.2848585,,5988.538303188,,832,7.668914794921875,,0.09899348020553589,,1599,,7.668914794921875
,,,,,4.0225e-05,,1769782710.3221598,,6019.575720808,,833,,,,4.0225e-05,1609,,
,,,,,4.0225e-05,,1769782711.1839519,,6020.43732313,,834,,,,4.0225e-05,1609,,
,,,,,4.0225e-05,,1769782712.0457718,,6021.299104491,,835,,,,4.0225e-05,1609,,
,,,,,4.0225e-05,,1769782712.9083316,,6022.161637332,,836,,,,4.0225e-05,1609,,
18.0,,,,1796.948974609375,,,1769782713.771767,,6023.025196965,,837,7.493845462799072,,0.09773062914609909,,1609,,7.493845462799072
,,,,,4.0475e-05,,1769782744.808974,,6054.062454367,,838,,,,4.0475e-05,1619,,
,,,,,4.0475e-05,,1769782745.6709065,,6054.924314778,,839,,,,4.0475e-05,1619,,
,,,,,4.0475e-05,,1769782746.5328822,,6055.786240847,,840,,,,4.0475e-05,1619,,
,,,,,4.0475e-05,,1769782747.395637,,6056.648971246,,841,,,,4.0475e-05,1619,,
18.0,,,,1750.65576171875,,,1769782748.2597015,,6057.513164603,,842,7.467745780944824,,0.10143555700778961,,1619,,7.467745780944824
,,,,,4.0725e-05,,1769782779.294655,,6088.548076231,,843,,,,4.0725e-05,1629,,
,,,,,4.0725e-05,,1769782780.1565976,,6089.40996786,,844,,,,4.0725e-05,1629,,
,,,,,4.0725e-05,,1769782781.0188348,,6090.272189174,,845,,,,4.0725e-05,1629,,
,,,,,4.0725e-05,,1769782781.8814416,,6091.134796538,,846,,,,4.0725e-05,1629,,
18.0,,,,1842.2247314453125,,,1769782782.745235,,6091.998680391,,847,7.518729209899902,,0.09911138564348221,,1629,,7.518729209899902
18.0,7.443463325500488,0.10089496523141861,,,,,1769782816.861255,1711.0860595703125,6126.114388063,7.443463325500488,848,,,,,1633,,
18.0,,,7.569121837615967,,,0.10056809335947037,1769782821.089788,,6130.343031114,,849,,1940.9468994140625,,,1633,7.569121837615967,
,,,,,4.0975e-05,,1769782839.3635638,,6148.616979076,,850,,,,4.0975e-05,1639,,
,,,,,4.0975e-05,,1769782840.2261548,,6149.479582286,,851,,,,4.0975e-05,1639,,
,,,,,4.0975e-05,,1769782841.0879893,,6150.341371923,,852,,,,4.0975e-05,1639,,
,,,,,4.0975e-05,,1769782841.948985,,6151.202172624,,853,,,,4.0975e-05,1639,,
19.0,,,,1748.8760986328125,,,1769782842.8114505,,6152.064897036,,854,7.466728687286377,,0.10454652458429337,,1639,,7.466728687286377
,,,,,4.1225e-05,,1769782873.8291798,,6183.082585279,,855,,,,4.1225e-05,1649,,
,,,,,4.1225e-05,,1769782874.6918359,,6183.945338435,,856,,,,4.1225e-05,1649,,
,,,,,4.1225e-05,,1769782875.553495,,6184.806757696,,857,,,,4.1225e-05,1649,,
,,,,,4.1225e-05,,1769782876.4145167,,6185.667665809,,858,,,,4.1225e-05,1649,,
19.0,,,,1662.6424560546875,,,1769782877.2777681,,6186.531195482,,859,7.416163444519043,,0.10272569954395294,,1649,,7.416163444519043
,,,,,4.1475000000000005e-05,,1769782908.2968678,,6217.550271272,,860,,,,4.1475000000000005e-05,1659,,
,,,,,4.1475000000000005e-05,,1769782909.1594687,,6218.412926371,,861,,,,4.1475000000000005e-05,1659,,
,,,,,4.1475000000000005e-05,,1769782910.0216327,,6219.275034699,,862,,,,4.1475000000000005e-05,1659,,
,,,,,4.1475000000000005e-05,,1769782910.8827653,,6220.135930625,,863,,,,4.1475000000000005e-05,1659,,
19.0,,,,1916.5103759765625,,,1769782911.7457585,,6220.999211435,,864,7.558261394500732,,0.10392823815345764,,1659,,7.558261394500732
,,,,,4.1725000000000005e-05,,1769782942.7654443,,6252.018820377,,865,,,,4.1725000000000005e-05,1669,,
,,,,,4.1725000000000005e-05,,1769782943.628275,,6252.881672403,,866,,,,4.1725000000000005e-05,1669,,
,,,,,4.1725000000000005e-05,,1769782944.4905427,,6253.743900171,,867,,,,4.1725000000000005e-05,1669,,
,,,,,4.1725000000000005e-05,,1769782945.3507361,,6254.60394586,,868,,,,4.1725000000000005e-05,1669,,
19.0,,,,1952.1541748046875,,,1769782946.2138362,,6255.467315234,,869,7.576688766479492,,0.10287858545780182,,1669,,7.576688766479492
,,,,,4.1975000000000004e-05,,1769782977.230215,,6286.483605119,,870,,,,4.1975000000000004e-05,1679,,
,,,,,4.1975000000000004e-05,,1769782978.0927913,,6287.346274552,,871,,,,4.1975000000000004e-05,1679,,
,,,,,4.1975000000000004e-05,,1769782978.9548037,,6288.208214538,,872,,,,4.1975000000000004e-05,1679,,
,,,,,4.1975000000000004e-05,,1769782979.8157563,,6289.068920039,,873,,,,4.1975000000000004e-05,1679,,
19.0,,,,1822.0718994140625,,,1769782980.6790407,,6289.932478969,,874,7.507729530334473,,0.10187667608261108,,1679,,7.507729530334473
,,,,,4.2225e-05,,1769783011.694229,,6320.947612287,,875,,,,4.2225e-05,1689,,
,,,,,4.2225e-05,,1769783012.5563097,,6321.809780857,,876,,,,4.2225e-05,1689,,
,,,,,4.2225e-05,,1769783013.4185286,,6322.671920865,,877,,,,4.2225e-05,1689,,
,,,,,4.2225e-05,,1769783014.279268,,6323.532453007,,878,,,,4.2225e-05,1689,,
19.0,,,,1801.793212890625,,,1769783015.1422524,,6324.395642542,,879,7.496537685394287,,0.09711895883083344,,1689,,7.496537685394287
,,,,,4.2475e-05,,1769783046.158292,,6355.411677085,,880,,,,4.2475e-05,1699,,
,,,,,4.2475e-05,,1769783047.0208807,,6356.274284796,,881,,,,4.2475e-05,1699,,
,,,,,4.2475e-05,,1769783047.8832576,,6357.136636994,,882,,,,4.2475e-05,1699,,
,,,,,4.2475e-05,,1769783048.7439935,,6357.997157379,,883,,,,4.2475e-05,1699,,
19.0,,,,1825.1231689453125,,,1769783049.6071143,,6358.860546885,,884,7.509402751922607,,0.09919091314077377,,1699,,7.509402751922607
,,,,,4.2725e-05,,1769783080.628,,6389.88142082,,885,,,,4.2725e-05,1709,,
,,,,,4.2725e-05,,1769783081.4904811,,6390.743921302,,886,,,,4.2725e-05,1709,,
,,,,,4.2725e-05,,1769783082.3525288,,6391.605910214,,887,,,,4.2725e-05,1709,,
,,,,,4.2725e-05,,1769783083.2131677,,6392.466381847,,888,,,,4.2725e-05,1709,,
19.0,,,,1804.43017578125,,,1769783084.0759432,,6393.329362429,,889,7.498000144958496,,0.1051129698753357,,1709,,7.498000144958496
,,,,,4.2975e-05,,1769783115.0784092,,6424.331830194,,890,,,,4.2975e-05,1719,,
,,,,,4.2975e-05,,1769783115.9387712,,6425.191989187,,891,,,,4.2975e-05,1719,,
,,,,,4.2975e-05,,1769783116.7994578,,6426.052652869,,892,,,,4.2975e-05,1719,,
19.0,,,,1920.1329345703125,,,1769783117.3963902,,6426.649591095,,893,7.560149669647217,,0.0949663296341896,,1719,,7.560149669647217
19.0,7.408349990844727,0.10099440068006516,,,,,1769783138.8549364,1651.97607421875,6448.108129734,7.408349990844727,894,,,,,1719,,
19.0,,,7.492759704589844,,,0.1006215512752533,1769783142.361583,,6451.614793116,,895,,1798.147705078125,,,1719,7.492759704589844,
,,,,,4.322500000000001e-05,,1769783174.4197464,,6483.673167131,,896,,,,4.322500000000001e-05,1729,,
,,,,,4.322500000000001e-05,,1769783175.2822013,,6484.535589177,,897,,,,4.322500000000001e-05,1729,,
,,,,,4.322500000000001e-05,,1769783176.1435263,,6485.396719151,,898,,,,4.322500000000001e-05,1729,,
,,,,,4.322500000000001e-05,,1769783177.005406,,6486.258746423,,899,,,,4.322500000000001e-05,1729,,
20.0,,,,1863.7989501953125,,,1769783177.8692458,,6487.122670436,,900,7.530372142791748,,0.10171818733215332,,1729,,7.530372142791748
,,,,,4.3475000000000006e-05,,1769783208.8988981,,6518.152377746,,901,,,,4.3475000000000006e-05,1739,,
,,,,,4.3475000000000006e-05,,1769783209.7608528,,6519.014270357,,902,,,,4.3475000000000006e-05,1739,,
,,,,,4.3475000000000006e-05,,1769783210.6221685,,6519.875415825,,903,,,,4.3475000000000006e-05,1739,,
,,,,,4.3475000000000006e-05,,1769783211.4844167,,6520.737761336,,904,,,,4.3475000000000006e-05,1739,,
20.0,,,,1856.287353515625,,,1769783212.34866,,6521.602047004,,905,7.526333808898926,,0.10131215304136276,,1739,,7.526333808898926
,,,,,4.3725000000000006e-05,,1769783243.3789408,,6552.63235126,,906,,,,4.3725000000000006e-05,1749,,
,,,,,4.3725000000000006e-05,,1769783244.241149,,6553.494520056,,907,,,,4.3725000000000006e-05,1749,,
,,,,,4.3725000000000006e-05,,1769783245.1023374,,6554.355586707,,908,,,,4.3725000000000006e-05,1749,,
,,,,,4.3725000000000006e-05,,1769783245.9642358,,6555.217510064,,909,,,,4.3725000000000006e-05,1749,,
20.0,,,,1729.1805419921875,,,1769783246.8280761,,6556.081517965,,910,7.455402851104736,,0.09849317371845245,,1749,,7.455402851104736
,,,,,4.3975e-05,,1769783277.8572357,,6587.110672772,,911,,,,4.3975e-05,1759,,
,,,,,4.3975e-05,,1769783278.7190711,,6587.972465545,,912,,,,4.3975e-05,1759,,
,,,,,4.3975e-05,,1769783279.5803585,,6588.833566307,,913,,,,4.3975e-05,1759,,
,,,,,4.3975e-05,,1769783280.4422584,,6589.6955855,,914,,,,4.3975e-05,1759,,
20.0,,,,1682.752197265625,,,1769783281.306117,,6590.55946604,,915,7.428185939788818,,0.09774318337440491,,1759,,7.428185939788818
,,,,,4.4225e-05,,1769783312.334326,,6621.587734824,,916,,,,4.4225e-05,1769,,
,,,,,4.4225e-05,,1769783313.19647,,6622.449874478,,917,,,,4.4225e-05,1769,,
,,,,,4.4225e-05,,1769783314.05775,,6623.310979348,,918,,,,4.4225e-05,1769,,
,,,,,4.4225e-05,,1769783314.9196877,,6624.173002117,,919,,,,4.4225e-05,1769,,
20.0,,,,1609.21923828125,,,1769783315.7835293,,6625.036852532,,920,7.383504390716553,,0.09809508919715881,,1769,,7.383504390716553
,,,,,4.4475e-05,,1769783346.8119802,,6656.065475857,,921,,,,4.4475e-05,1779,,
,,,,,4.4475e-05,,1769783347.6745596,,6656.927999059,,922,,,,4.4475e-05,1779,,
,,,,,4.4475e-05,,1769783348.536168,,6657.789333754,,923,,,,4.4475e-05,1779,,
,,,,,4.4475e-05,,1769783349.398242,,6658.651571016,,924,,,,4.4475e-05,1779,,
20.0,,,,1597.0296630859375,,,1769783350.2619934,,6659.515448543,,925,7.375900745391846,,0.09987100958824158,,1779,,7.375900745391846
,,,,,4.4725e-05,,1769783381.28976,,6690.543251494,,926,,,,4.4725e-05,1789,,
,,,,,4.4725e-05,,1769783382.151813,,6691.405159822,,927,,,,4.4725e-05,1789,,
,,,,,4.4725e-05,,1769783383.013036,,6692.266248108,,928,,,,4.4725e-05,1789,,
,,,,,4.4725e-05,,1769783383.8753781,,6693.128739002,,929,,,,4.4725e-05,1789,,
20.0,,,,1654.930419921875,,,1769783384.7394989,,6693.99296242,,930,7.4115142822265625,,0.10146074742078781,,1789,,7.4115142822265625
,,,,,4.4975e-05,,1769783415.7663975,,6725.019865195,,931,,,,4.4975e-05,1799,,
,,,,,4.4975e-05,,1769783416.628399,,6725.881788697,,932,,,,4.4975e-05,1799,,
,,,,,4.4975e-05,,1769783417.489622,,6726.742809022,,933,,,,4.4975e-05,1799,,
,,,,,4.4975e-05,,1769783418.3516397,,6727.604973706,,934,,,,4.4975e-05,1799,,
20.0,,,,1621.4005126953125,,,1769783419.215675,,6728.469142162,,935,7.391045570373535,,0.10058620572090149,,1799,,7.391045570373535
20.0,7.346343994140625,0.10097387433052063,,,,,1769783460.158084,1552.8468017578125,6769.411296893,7.346343994140625,936,,,,,1805,,
20.0,,,7.43445348739624,,,0.1006956398487091,1769783465.096106,,6774.349530005,,937,,1696.46337890625,,,1805,7.43445348739624,
,,,,,4.5225e-05,,1769783476.4769342,,6785.730404102,,938,,,,4.5225e-05,1809,,
,,,,,4.5225e-05,,1769783477.3389914,,6786.592383499,,939,,,,4.5225e-05,1809,,
,,,,,4.5225e-05,,1769783478.1995602,,6787.452772887,,940,,,,4.5225e-05,1809,,
,,,,,4.5225e-05,,1769783479.0610936,,6788.314466284,,941,,,,4.5225e-05,1809,,
21.0,,,,1696.5284423828125,,,1769783479.9240997,,6789.177550923,,942,7.436339378356934,,0.10010545700788498,,1809,,7.436339378356934
,,,,,4.5475e-05,,1769783510.941423,,6820.194783591,,943,,,,4.5475e-05,1819,,
,,,,,4.5475e-05,,1769783511.8029954,,6821.05638423,,944,,,,4.5475e-05,1819,,
,,,,,4.5475e-05,,1769783512.6635456,,6821.916743714,,945,,,,4.5475e-05,1819,,
,,,,,4.5475e-05,,1769783513.525446,,6822.778799727,,946,,,,4.5475e-05,1819,,
21.0,,,,1608.7044677734375,,,1769783514.3890936,,6823.642531879,,947,7.383184432983398,,0.10200642794370651,,1819,,7.383184432983398
,,,,,4.5725e-05,,1769783545.4187853,,6854.672226813,,948,,,,4.5725e-05,1829,,
,,,,,4.5725e-05,,1769783546.2808878,,6855.534237228,,949,,,,4.5725e-05,1829,,
,,,,,4.5725e-05,,1769783547.1436884,,6856.39710382,,950,,,,4.5725e-05,1829,,
,,,,,4.5725e-05,,1769783548.005953,,6857.259332073,,951,,,,4.5725e-05,1829,,
21.0,,,,1657.40234375,,,1769783548.868259,,6858.121518713,,952,7.413006782531738,,0.10069647431373596,,1829,,7.413006782531738
,,,,,4.5975e-05,,1769783579.8993804,,6889.152771376,,953,,,,4.5975e-05,1839,,
,,,,,4.5975e-05,,1769783580.7616973,,6890.015022674,,954,,,,4.5975e-05,1839,,
,,,,,4.5975e-05,,1769783581.6242518,,6890.87769165,,955,,,,4.5975e-05,1839,,
,,,,,4.5975e-05,,1769783582.4866476,,6891.739983639,,956,,,,4.5975e-05,1839,,
21.0,,,,1546.693115234375,,,1769783583.3499002,,6892.603126026,,957,7.343874454498291,,0.10103698074817657,,1839,,7.343874454498291
,,,,,4.6225e-05,,1769783614.3822768,,6923.635685929,,958,,,,4.6225e-05,1849,,
,,,,,4.6225e-05,,1769783615.244752,,6924.498083057,,959,,,,4.6225e-05,1849,,
,,,,,4.6225e-05,,1769783616.1075027,,6925.360944703,,960,,,,4.6225e-05,1849,,
,,,,,4.6225e-05,,1769783616.9693968,,6926.222769711,,961,,,,4.6225e-05,1849,,
21.0,,,,1777.73876953125,,,1769783617.8318336,,6927.085096534,,962,7.483097553253174,,0.09882747381925583,,1849,,7.483097553253174
,,,,,4.6475000000000005e-05,,1769783648.8630946,,6958.116529048,,963,,,,4.6475000000000005e-05,1859,,
,,,,,4.6475000000000005e-05,,1769783649.725328,,6958.978689812,,964,,,,4.6475000000000005e-05,1859,,
,,,,,4.6475000000000005e-05,,1769783650.5882432,,6959.841711759,,965,,,,4.6475000000000005e-05,1859,,
,,,,,4.6475000000000005e-05,,1769783651.4509144,,6960.704197161,,966,,,,4.6475000000000005e-05,1859,,
21.0,,,,1697.34814453125,,,1769783652.3134067,,6961.56665454,,967,7.436822414398193,,0.09592260420322418,,1859,,7.436822414398193
,,,,,4.6725000000000004e-05,,1769783683.3454664,,6992.598882135,,968,,,,4.6725000000000004e-05,1869,,
,,,,,4.6725000000000004e-05,,1769783684.2078722,,6993.461209801,,969,,,,4.6725000000000004e-05,1869,,
,,,,,4.6725000000000004e-05,,1769783685.0704691,,6994.323918799,,970,,,,4.6725000000000004e-05,1869,,
,,,,,4.6725000000000004e-05,,1769783685.9329982,,6995.186388617,,971,,,,4.6725000000000004e-05,1869,,
21.0,,,,1650.0765380859375,,,1769783686.795338,,6996.048605346,,972,7.408576965332031,,0.09922981262207031,,1869,,7.408576965332031
,,,,,4.6975000000000003e-05,,1769783717.8267238,,7027.080140797,,973,,,,4.6975000000000003e-05,1879,,
,,,,,4.6975000000000003e-05,,1769783718.6890466,,7027.942381592,,974,,,,4.6975000000000003e-05,1879,,
,,,,,4.6975000000000003e-05,,1769783719.5520327,,7028.805491664,,975,,,,4.6975000000000003e-05,1879,,
,,,,,4.6975000000000003e-05,,1769783720.4142668,,7029.667637576,,976,,,,4.6975000000000003e-05,1879,,
21.0,,,,1590.11572265625,,,1769783721.276985,,7030.530237742,,977,7.3715620040893555,,0.10203125327825546,,1879,,7.3715620040893555
,,,,,4.7225e-05,,1769783752.3070753,,7061.560441447,,978,,,,4.7225e-05,1889,,
,,,,,4.7225e-05,,1769783753.1692312,,7062.422594561,,979,,,,4.7225e-05,1889,,
,,,,,4.7225e-05,,1769783754.032296,,7063.2857426,,980,,,,4.7225e-05,1889,,
,,,,,4.7225e-05,,1769783754.8943794,,7064.147752469,,981,,,,4.7225e-05,1889,,
21.0,,,,1725.6533203125,,,1769783755.7568555,,7065.01007639,,982,7.4533610343933105,,0.1012801080942154,,1889,,7.4533610343933105
21.0,7.323159694671631,0.10098253935575485,,,,,1769783783.0156574,1517.2684326171875,7092.268800703,7.323159694671631,983,,,,,1891,,
21.0,,,7.387015342712402,,,0.10074624419212341,1769783788.365877,,7097.619352842,,984,,1617.5015869140625,,,1891,7.387015342712402,
,,,,,4.7475e-05,,1769783813.5214813,,7122.774913392,,985,,,,4.7475e-05,1899,,
,,,,,4.7475e-05,,1769783814.3828566,,7123.636117401,,986,,,,4.7475e-05,1899,,
,,,,,4.7475e-05,,1769783815.243408,,7124.496638745,,987,,,,4.7475e-05,1899,,
,,,,,4.7475e-05,,1769783816.1055505,,7125.35877837,,988,,,,4.7475e-05,1899,,
22.0,,,,1569.214111328125,,,1769783816.9680831,,7126.221442413,,989,7.358330249786377,,0.1013781800866127,,1899,,7.358330249786377
